test_id,Ed_prc,Gtan/fe/fp
CU4,26.88009,-0.1354034
CU4,26.90095,-0.123196
CU4,26.92197,-0.1199896
CU4,26.9433,-0.1597626
CU4,26.96419,-0.1462564
CU4,26.98525,-0.1143749
CU4,27.00702,-0.09408762
CU4,27.02733,-0.06081582
CU4,27.04879,-0.008687198
CU4,27.07016,-0.004701419
CU4,27.09108,-0.07613058
CU4,27.11215,-0.1126005
CU4,27.13336,-0.09986469
CU4,27.15447,-0.1079132
CU4,27.17528,-0.07449905
CU4,27.19679,-0.1969814
CU4,27.21773,-0.166534
CU4,27.23895,-0.1014816
CU4,27.25907,-0.1127549
CU4,27.28,-0.148313
CU4,27.30087,-0.1715383
CU4,27.32233,-0.1452298
CU4,27.34318,-0.1371324
CU4,27.36292,-0.0476115
CU4,27.3834,-0.0651465
CU4,27.40297,-0.05905274
CU4,27.42327,-0.001865251
CU4,27.44325,-0.0544697
CU4,27.46403,-0.08454267
CU4,27.4841,-0.06076007
CU4,27.50519,-0.05830777
CU4,27.52474,-0.08081828
CU4,27.54386,-0.08938296
CU4,27.56364,-0.1430902
CU4,27.58449,-0.1805876
CU4,27.60449,-0.08612928
CU4,27.62457,-0.1015638
CU4,27.64441,-0.08593996
CU4,27.66542,-0.07158339
CU4,27.68619,-0.1268508
CU4,27.70536,-0.1126566
CU4,27.72515,-0.02744127
CU4,27.74511,-0.001946322
CU4,27.76547,0.01692558
CU4,27.78493,-0.02383516
CU4,27.8051,-0.1132214
CU4,27.82592,-0.113386
CU4,27.8461,-0.0603027
CU4,27.86429,-0.04495245
CU4,27.88375,-0.05419144
CU4,27.90451,-0.1226754
CU4,27.92571,-0.1047567
CU4,27.94762,-0.09536277
CU4,27.96947,-0.09867512
CU4,27.9918,-0.08496787
CU4,28.01375,-0.06920533
CU4,28.03497,-0.04698259
CU4,28.05826,-0.07411905
CU4,28.08351,-0.08929833
CU4,28.1086,-0.0909534
CU4,28.13349,-0.01902146
CU4,28.15742,-0.05778574
CU4,28.18338,-0.06155936
CU4,28.21112,-0.05887434
CU4,28.23815,-0.08441628
CU4,28.2654,-0.08498611
CU4,28.29311,-0.1154241
CU4,28.32071,-0.1293601
CU4,28.34877,-0.1432162
CU4,28.37696,-0.1553065
CU4,28.4045,-0.1748645
CU4,28.43264,-0.1588036
CU4,28.4579,-0.1192929
CU4,28.48346,-0.1314919
CU4,28.50929,-0.1408187
CU4,28.53282,-0.08644369
CU4,28.55821,-0.0328775
CU4,28.5828,-0.04030099
CU4,28.60543,-0.05143318
CU4,28.62874,-0.09156008
CU4,28.65254,0.01505607
CU4,28.67475,0.06530028
CU4,28.6989,0.01727743
CU4,28.72075,-0.03655673
CU4,28.74286,-0.03651765
CU4,28.76719,-0.06369811
CU4,28.78892,-0.06440675
CU4,28.81052,-0.04726733
CU4,28.83273,-0.1026714
CU4,28.85453,-0.06799878
CU4,28.87543,-0.09506558
CU4,28.89769,-0.1548863
CU4,28.91837,-0.1817204
CU4,28.93949,-0.1763154
CU4,28.96026,-0.1183005
CU4,28.98035,-0.1022923
CU4,29.00128,-0.06230348
CU4,29.0226,-0.1115532
CU4,29.0438,-0.1267253
CU4,29.06385,-0.056179
CU4,29.08493,-0.07560234
CU4,29.10531,-0.06333503
CU4,29.12602,-0.05958974
CU4,29.14616,-0.08702922
CU4,29.16662,-0.06603506
CU4,29.18742,0.01420186
CU4,29.20633,-0.05126306
CU4,29.22872,-0.03167397
CU4,29.24727,-0.006960358
CU4,29.26547,-0.02870109
CU4,29.28416,-0.01165606
CU4,29.30438,-0.03772538
CU4,29.32336,-0.06764325
CU4,29.34412,-0.0293366
CU4,29.36384,-0.006490604
CU4,29.38461,-0.0775074
CU4,29.40577,-0.08247578
CU4,29.42403,-0.1259294
CU4,29.44553,-0.1036597
CU4,29.46702,-0.1144601
CU4,29.4879,-0.1300009
CU4,29.50802,-0.147477
CU4,29.5296,-0.1959224
CU4,29.54884,-0.1333358
CU4,29.57013,-0.1269067
CU4,29.58981,-0.07456312
CU4,29.60983,-0.153251
CU4,29.62915,-0.1999034
CU4,29.64951,-0.1717881
CU4,29.66991,-0.1576145
CU4,29.6899,-0.1351871
CU4,29.70993,-0.1169553
CU4,29.72979,-0.0953605
CU4,29.75041,-0.09168414
CU4,29.76858,-0.08965615
CU4,29.78944,-0.1398839
CU4,29.80901,-0.08694511
CU4,29.82813,-0.04681193
CU4,29.84872,0.01093844
CU4,29.8682,0.04740562
CU4,29.88909,0.002246019
CU4,29.90866,-0.06450609
CU4,29.9293,-0.06459091
CU4,29.95202,-0.04054289
CU4,29.97404,-0.04137067
CU4,29.99463,-0.02811633
CU4,30.01868,-0.07358203
CU4,30.04373,-0.01930061
CU4,30.06547,-0.08330088
CU4,30.09068,-0.0961628
CU4,30.11434,-0.1163062
CU4,30.14151,-0.1374009
CU4,30.16652,-0.1051814
CU4,30.19121,-0.09909938
CU4,30.21779,-0.1216197
CU4,30.24629,-0.163923
CU4,30.27281,-0.1929991
CU4,30.29988,-0.1612898
CU4,30.32965,-0.1465144
CU4,30.3574,-0.1286592
CU4,30.38675,-0.1152008
CU4,30.4142,-0.1269329
CU4,30.44544,-0.1093359
CU4,30.47528,-0.1226152
CU4,30.50518,-0.1213042
CU4,30.53422,-0.1467047
CU4,30.56489,-0.09249577
CU4,30.59465,-0.09863844
CU4,30.62289,-0.05465724
CU4,30.65265,-0.06835511
CU4,30.68025,-0.1257319
CU4,30.70803,-0.09670333
CU4,30.73455,-0.08075441
CU4,30.76057,-0.1177515
CU4,30.78647,-0.1384075
CU4,30.81164,-0.1271249
CU4,30.83544,-0.1154042
CU4,30.85885,-0.1108618
CU4,30.88213,-0.1474514
CU4,30.90393,-0.1962481
CU4,30.92702,-0.1659664
CU4,30.94996,-0.1039906
CU4,30.9718,-0.1199383
CU4,30.99315,-0.1210678
CU4,31.01583,-0.1554077
CU4,31.03744,-0.0915747
CU4,31.05876,-0.1154502
CU4,31.07978,-0.139204
CU4,31.10094,-0.1120527
CU4,31.12264,-0.0982167
CU4,31.14501,-0.07172759
CU4,31.16581,-7.458311e-05
CU4,31.18717,0.005327431
CU4,31.2089,0.04386448
CU4,31.22914,0.009177354
CU4,31.24985,-0.06282194
CU4,31.27131,0.002341894
CU4,31.2926,-0.001214612
CU4,31.31475,-0.07519885
CU4,31.33702,-0.09302765
CU4,31.35832,-0.08505467
CU4,31.38098,-0.1680605
CU4,31.40274,-0.1730915
CU4,31.42318,-0.2538489
CU4,31.44255,-0.2081334
CU4,31.46369,-0.1553848
CU4,31.48172,-0.1719007
CU4,31.5019,-0.1510918
CU4,31.52408,-0.141335
CU4,31.54345,-0.1392804
CU4,31.56254,-0.1076882
CU4,31.5815,-0.09871504
CU4,31.60204,-0.1103952
CU4,31.6231,-0.06709867
CU4,31.6453,-0.08234346
CU4,31.6648,-0.1185054
CU4,31.68763,-0.09292782
CU4,31.70829,-0.06726529
CU4,31.72562,-0.110806
CU4,31.74532,-0.1236402
CU4,31.76561,-0.1131756
CU4,31.78503,-0.05350201
CU4,31.80381,-0.07922028
CU4,31.82347,-0.1424117
CU4,31.84316,-0.07226034
CU4,31.86356,0.01424748
CU4,31.88297,-0.03947521
CU4,31.90357,-0.1417477
CU4,31.92482,-0.1289579
CU4,31.9455,-0.08255031
CU4,31.96538,-0.03022305
CU4,31.9856,-0.0656979
CU4,32.00561,-0.05182061
CU4,32.02616,-0.0502833
CU4,32.04688,-0.06244494
CU4,32.06645,-0.09052414
CU4,32.08695,-0.06188248
CU4,32.1057,-0.009383254
CU4,32.12476,-0.03441942
CU4,32.14468,-0.06610226
CU4,32.1645,-0.07723788
CU4,32.18486,-0.1031955
CU4,32.20421,-0.1623738
CU4,32.22469,-0.1604113
CU4,32.24385,-0.1390621
CU4,32.26396,-0.1204907
CU4,32.28479,-0.1291903
CU4,32.30731,-0.1907626
CU4,32.32839,-0.1410208
CU4,32.3504,-0.1096357
CU4,32.37285,-0.1519027
CU4,32.39551,-0.1755437
CU4,32.41916,-0.1729461
CU4,32.44141,-0.1048689
CU4,32.46662,-0.1213007
CU4,32.49273,-0.1695525
CU4,32.51774,-0.1846057
CU4,32.54305,-0.157577
CU4,32.56896,-0.1649855
CU4,32.59605,-0.1667168
CU4,32.62246,-0.1507907
CU4,32.64959,-0.1436123
CU4,32.67686,-0.1587203
CU4,32.70486,-0.1899551
CU4,32.73161,-0.1262987
CU4,32.75812,-0.1285531
CU4,32.78445,-0.1429343
CU4,32.81028,-0.1296326
CU4,32.8374,-0.1231367
CU4,32.86104,-0.07530279
CU4,32.886,-0.1183257
CU4,32.91038,-0.1304212
CU4,32.93454,-0.07449274
CU4,32.95683,-0.05599848
CU4,32.97934,-0.1071406
CU4,33.00142,-0.1028132
CU4,33.02383,-0.1094213
CU4,33.04537,-0.1269016
CU4,33.06591,-0.08795619
CU4,33.08742,-0.1360032
CU4,33.1083,-0.08080387
CU4,33.12827,-0.09665399
CU4,33.14843,-0.08851855
CU4,33.16952,-0.05945086
CU4,33.18969,-0.01767559
CU4,33.21004,-0.005673999
CU4,33.23025,-0.03462894
CU4,33.25042,0.01379909
CU4,33.27083,0.01293303
CU4,33.29096,-0.007231287
CU4,33.31159,-0.05669578
CU4,33.33287,-0.0757782
CU4,33.35302,-0.06055036
CU4,33.37349,-0.01260477
CU4,33.39462,-0.02123485
CU4,33.41483,-0.05476727
CU4,33.43555,-0.07859101
CU4,33.45682,-0.06807343
CU4,33.47786,-0.06972678
CU4,33.49869,-0.07831781
CU4,33.51929,-0.09276201
CU4,33.53995,-0.0453374
CU4,33.56059,-0.03879185
CU4,33.58097,-0.1039537
CU4,33.60038,-0.1635237
CU4,33.62011,-0.1668811
CU4,33.64193,-0.1131125
CU4,33.66173,-0.1093346
CU4,33.68216,-0.1315493
CU4,33.70244,-0.1136097
CU4,33.72333,-0.1420441
CU4,33.74479,-0.1529556
CU4,33.76803,-0.1589137
CU4,33.7909,-0.1321319
CU4,33.8161,-0.1667033
CU4,33.84198,-0.1789004
CU4,33.86612,-0.1359382
CU4,33.89341,-0.1655235
CU4,33.92088,-0.1104054
CU4,33.95025,-0.1458548
CU4,33.97917,-0.1401957
CU4,34.00915,-0.1015594
CU4,34.03982,-0.09109254
CU4,34.07091,-0.1107231
CU4,34.09978,-0.1000282
CU4,34.13141,-0.1036292
CU4,34.16344,-0.105172
CU4,34.1936,-0.08915741
CU4,34.22442,-0.1313841
CU4,34.25456,-0.1376284
CU4,34.28545,-0.120866
CU4,34.31499,-0.1402822
CU4,34.34282,-0.1373112
CU4,34.37088,-0.1595509
CU4,34.39852,-0.1825568
CU4,34.42517,-0.1642475
CU4,34.45034,-0.1351314
CU4,34.47545,-0.1517898
CU4,34.49877,-0.1644961
CU4,34.52186,-0.2061915
CU4,34.54487,-0.1903289
CU4,34.56657,-0.09505599
CU4,34.588,-0.104825
CU4,34.60983,-0.0712326
CU4,34.633,-0.1029254
CU4,34.65366,-0.00826927
CU4,34.67495,-0.06313937
CU4,34.69732,-0.07749547
CU4,34.71992,-0.07067205
CU4,34.74242,-0.04548789
CU4,34.76307,-0.03594899
CU4,34.78513,-0.08453441
CU4,34.8071,-0.08124955
CU4,34.82789,-0.1776957
CU4,34.8488,-0.1664757
CU4,34.87029,-0.2408597
CU4,34.8908,-0.1963773
CU4,34.9118,-0.1121851
CU4,34.9322,-0.1935576
CU4,34.95311,-0.1438453
CU4,34.97431,-0.1081461
CU4,34.99499,-0.1089514
CU4,35.0159,-0.1428449
CU4,35.03727,-0.1582195
CU4,35.0587,-0.1017759
CU4,35.07859,-0.0664874
CU4,35.10003,-0.02621964
CU4,35.12037,-0.09336248
CU4,35.14123,-0.09634501
CU4,35.16123,-0.039478
CU4,35.18211,-0.07356465
CU4,35.20278,-0.1172299
CU4,35.22353,-0.1230443
CU4,35.24492,-0.08679951
CU4,35.26499,-0.01484536
CU4,35.2866,-0.01861439
CU4,35.30777,-0.05919404
CU4,35.32806,-0.09239359
CU4,35.34883,-0.04587239
CU4,35.36927,-0.1282752
CU4,35.39036,-0.0802783
CU4,35.41051,-0.09844235
CU4,35.43005,-0.1301256
CU4,35.45076,-0.1024772
CU4,35.47155,-0.1504283
CU4,35.49188,-0.1036556
CU4,35.51181,-0.07850176
CU4,35.53267,-0.163645
CU4,35.55306,-0.1507662
CU4,35.57346,-0.03792799
CU4,35.59318,-0.07892021
CU4,35.61428,-0.05283314
CU4,35.63513,-0.02684266
CU4,35.65454,-0.03454573
CU4,35.6746,0.01241096
CU4,35.69491,-0.02553619
CU4,35.71487,-0.09702888
CU4,35.73506,-0.01865136
CU4,35.75513,-0.01927862
CU4,35.77619,-0.02652724
CU4,35.79689,-0.06915949
CU4,35.81734,-0.0780158
CU4,35.83791,-0.03953733
CU4,35.8572,-0.05161457
CU4,35.87716,-0.06065253
CU4,35.89716,-0.03761369
CU4,35.91772,-0.09862846
CU4,35.93723,-0.08563746
CU4,35.95868,-0.08175976
CU4,35.9796,-0.09399405
CU4,36.00117,-0.05970517
CU4,36.02364,-0.1082438
CU4,36.04724,-0.1398276
CU4,36.07173,-0.08390754
CU4,36.09688,-0.1086328
CU4,36.12365,-0.1471327
CU4,36.14935,-0.1185619
CU4,36.17768,-0.1008006
CU4,36.20519,-0.0939405
CU4,36.2338,-0.1361828
CU4,36.26249,-0.1533699
CU4,36.29144,-0.1588691
CU4,36.32051,-0.1342209
CU4,36.35032,-0.1472738
CU4,36.38047,-0.1677619
CU4,36.41002,-0.1995046
CU4,36.4409,-0.1800134
CU4,36.47087,-0.1658224
CU4,36.50074,-0.1477091
CU4,36.52918,-0.154201
CU4,36.55717,-0.1848595
CU4,36.58466,-0.1336854
CU4,36.61118,-0.1387928
CU4,36.63808,-0.1119586
CU4,36.66316,-0.08635387
CU4,36.68722,-0.06835752
CU4,36.712,-0.09768248
CU4,36.73633,-0.0795916
CU4,36.76001,-0.0905211
CU4,36.78457,-0.1038587
CU4,36.80889,-0.1111241
CU4,36.83206,-0.1172241
CU4,36.85459,-0.08694972
CU4,36.87738,-0.1288404
CU4,36.90028,-0.1597459
CU4,36.92304,-0.1762725
CU4,36.94505,-0.1777446
CU4,36.96671,-0.1777329
CU4,36.98894,-0.1814163
CU4,37.01089,-0.1378972
CU4,37.03335,-0.1109066
CU4,37.05575,-0.1183516
CU4,37.07883,-0.09306704
CU4,37.10089,-0.0719175
CU4,37.1229,-0.06927549
CU4,37.14497,-0.1210893
CU4,37.16708,-0.06120484
CU4,37.18844,-0.03209564
CU4,37.20985,-0.04525644
CU4,37.23162,-0.1251779
CU4,37.25274,-0.1557786
CU4,37.2739,-0.09087087
CU4,37.29527,-0.1242853
CU4,37.31536,-0.1904879
CU4,37.33626,-0.1873103
CU4,37.35829,-0.06231311
CU4,37.37954,-0.04031886
CU4,37.40179,-0.09680251
CU4,37.42273,-0.1214437
CU4,37.44364,-0.05675779
CU4,37.46481,-0.03405205
CU4,37.48544,-0.0817876
CU4,37.50712,-0.09352784
CU4,37.52968,-0.0848802
CU4,37.55147,-0.1136731
CU4,37.5717,-0.1148915
CU4,37.59302,-0.122363
CU4,37.61387,-0.1200946
CU4,37.63573,-0.08288205
CU4,37.6567,-0.1213547
CU4,37.67723,-0.0890195
CU4,37.69882,-0.05342495
CU4,37.71995,-0.04121687
CU4,37.74159,-0.02285999
CU4,37.76326,-0.06554228
CU4,37.78567,-0.1365855
CU4,37.80763,-0.1440319
CU4,37.83033,-0.1372431
CU4,37.8527,-0.1649847
CU4,37.87611,-0.1179088
CU4,37.90079,-0.07660439
CU4,37.9263,-0.1350413
CU4,37.9514,-0.189409
CU4,37.97763,-0.198989
CU4,38.00453,-0.1176577
CU4,38.03183,-0.1006688
CU4,38.05925,-0.104421
CU4,38.087,-0.1225095
CU4,38.11542,-0.1547413
CU4,38.14439,-0.1534064
CU4,38.17296,-0.1756366
CU4,38.20119,-0.1636352
CU4,38.2304,-0.1840269
CU4,38.25871,-0.1835056
CU4,38.28886,-0.2252612
CU4,38.31931,-0.1982657
CU4,38.34824,-0.2057143
CU4,38.37836,-0.2130998
CU4,38.40876,-0.2167439
CU4,38.43733,-0.2045967
CU4,38.46743,-0.2070183
CU4,38.49795,-0.2212414
CU4,38.52752,-0.2080009
CU4,38.55677,-0.1919155
CU4,38.5843,-0.1523999
CU4,38.61041,-0.1337808
CU4,38.63825,-0.1607778
CU4,38.66478,-0.1418429
CU4,38.6896,-0.103599
CU4,38.71572,-0.04200381
CU4,38.73961,-0.07352821
CU4,38.76244,-0.04329148
CU4,38.78612,-0.0243417
CU4,38.80964,-0.007679837
CU4,38.83281,0.006662921
CU4,38.8558,-0.009364546
CU4,38.87835,-0.02158468
CU4,38.90044,-0.09009124
CU4,38.92385,-0.09148334
CU4,38.94662,-0.1350497
CU4,38.96901,-0.08929717
CU4,38.9931,-0.08550156
CU4,39.01589,-0.1259382
CU4,39.03762,-0.1258858
CU4,39.05798,-0.08517158
CU4,39.08093,-0.1100942
CU4,39.10406,-0.08237265
CU4,39.12584,-0.08824683
CU4,39.14765,-0.05247714
CU4,39.16911,-0.05005036
CU4,39.1909,-0.1086392
CU4,39.21275,-0.141049
CU4,39.23437,-0.0878005
CU4,39.25612,-0.07501694
CU4,39.27872,-0.1040432
CU4,39.29914,-0.06538047
CU4,39.32089,-0.1115297
CU4,39.34285,-0.04081748
CU4,39.36503,-0.06759897
CU4,39.38605,-0.0908961
CU4,39.40867,-0.06509488
CU4,39.42893,-0.09071871
CU4,39.4501,-0.1040012
CU4,39.47209,-0.119904
CU4,39.49416,-0.09148162
CU4,39.5163,-0.1161789
CU4,39.53659,-0.1459237
CU4,39.55863,-0.1384548
CU4,39.57828,-0.1116731
CU4,39.59981,-0.1158471
CU4,39.62033,-0.1264695
CU4,39.64227,-0.122317
CU4,39.66226,-0.1052314
CU4,39.6838,-0.1052712
CU4,39.70534,-0.1707147
CU4,39.72789,-0.207268
CU4,39.74911,-0.1790454
CU4,39.76972,-0.1408564
CU4,39.79313,-0.1239975
CU4,39.81507,-0.1474023
CU4,39.83792,-0.150486
CU4,39.85862,-0.1309117
CU4,39.88101,-0.07768835
CU4,39.90175,-0.05892782
CU4,39.92148,-0.001975309
CU4,39.94266,-0.07533766
CU4,39.9637,-0.05773549
CU4,39.98591,-0.08112687
CU4,40.0055,-0.07589488
CU4,40.02888,-0.08147561
CU4,40.05019,-0.1222587
CU4,40.07497,-0.07316511
CU4,40.09747,-0.1345173
CU4,40.12245,-0.1373199
CU4,40.14823,-0.1882438
CU4,40.17173,-0.1834902
CU4,40.19862,-0.1405347
CU4,40.22477,-0.1253692
CU4,40.2518,-0.1454602
CU4,40.27705,-0.1596919
CU4,40.30457,-0.1494228
CU4,40.33046,-0.1343949
CU4,40.35884,-0.1369787
CU4,40.38683,-0.1267554
CU4,40.41583,-0.1254888
CU4,40.44508,-0.1003746
CU4,40.4736,-0.1262405
CU4,40.50201,-0.1128502
CU4,40.53186,-0.1398137
CU4,40.56007,-0.1797704
CU4,40.58736,-0.1544527
CU4,40.61493,-0.156339
CU4,40.64129,-0.1249065
CU4,40.66736,-0.1367872
CU4,40.6918,-0.2166732
CU4,40.71543,-0.1704346
CU4,40.73938,-0.1732407
CU4,40.76266,-0.1792491
CU4,40.78552,-0.173271
CU4,40.80895,-0.1266813
CU4,40.8316,-0.09145609
CU4,40.85491,-0.1197481
CU4,40.87679,-0.1347242
CU4,40.89886,-0.1207807
CU4,40.9197,-0.1390838
CU4,40.94375,-0.09752405
CU4,40.96611,-0.111732
CU4,40.989,-0.08285255
CU4,41.01159,-0.108706
CU4,41.03444,-0.1051558
CU4,41.05563,-0.1335904
CU4,41.07572,-0.1049615
CU4,41.09746,-0.144588
CU4,41.11773,-0.1964333
CU4,41.14148,-0.124251
CU4,41.16274,-0.137649
CU4,41.18389,-0.06653248
CU4,41.20427,-0.08411475
CU4,41.22454,-0.1409998
CU4,41.24562,-0.1230569
CU4,41.26817,-0.1053693
CU4,41.28973,-0.1176138
CU4,41.31191,-0.07118459
CU4,41.33506,-0.07614097
CU4,41.3559,-0.03174064
CU4,41.37659,-0.01418736
CU4,41.3979,-0.06938446
CU4,41.41992,-0.08087009
CU4,41.4412,-0.04574465
CU4,41.4611,-0.01307049
CU4,41.48168,-0.02368599
CU4,41.50289,-0.06087072
CU4,41.52436,-0.1066389
CU4,41.54468,-0.1012928
CU4,41.56583,-0.1385216
CU4,41.58649,-0.1466013
CU4,41.60811,-0.06212766
CU4,41.62949,-0.1200954
CU4,41.65019,-0.09348368
CU4,41.67136,-0.0880026
CU4,41.69319,-0.06960809
CU4,41.71544,-0.0712037
CU4,41.73764,-0.05125056
CU4,41.75928,-0.007135774
CU4,41.77965,0.05852939
CU4,41.80064,0.09676916
CU4,41.81961,-0.01246129
CU4,41.83954,-0.06352851
CU4,41.85954,-0.02159219
CU4,41.88015,-0.05749461
CU4,41.89957,-0.04589191
CU4,41.91967,-0.009509656
CU4,41.93779,-0.06656406
CU4,41.95675,-0.03116349
CU4,41.97645,-0.07170351
CU4,41.99647,-0.09533877
CU4,42.01772,-0.089223
CU4,42.03882,-0.1106977
CU4,42.0616,-0.1062575
CU4,42.08368,-0.1021675
CU4,42.10707,-0.1220091
CU4,42.1291,-0.1439655
CU4,42.1533,-0.1393072
CU4,42.17844,-0.1403535
CU4,42.20564,-0.1195482
CU4,42.23269,-0.1564294
CU4,42.25961,-0.1841125
CU4,42.28804,-0.162489
CU4,42.31624,-0.1381605
CU4,42.34501,-0.1164628
CU4,42.37412,-0.155969
CU4,42.40474,-0.1878685
CU4,42.43683,-0.1601722
CU4,42.46801,-0.1844976
CU4,42.49828,-0.2189957
CU4,42.52797,-0.2180019
CU4,42.55971,-0.1765625
CU4,42.5902,-0.1542492
CU4,42.62102,-0.1585989
CU5,0.04901368,11.32495
CU5,0.05941797,10.34403
CU5,0.07741134,10.04375
CU5,0.09653144,8.962183
CU5,0.1172411,7.122775
CU5,0.1395593,6.10957
CU5,0.1611351,4.802968
CU5,0.1851864,4.19593
CU5,0.2077295,3.714024
CU5,0.2300835,3.116631
CU5,0.2524537,2.633622
CU5,0.2755807,2.260365
CU5,0.2975963,2.033434
CU5,0.3214805,1.693668
CU5,0.345621,1.509098
CU5,0.3683381,1.319418
CU5,0.3917952,1.155055
CU5,0.414098,1.033513
CU5,0.437765,0.8742064
CU5,0.4612533,0.7596309
CU5,0.4845221,0.6780557
CU5,0.5073884,0.6550205
CU5,0.5306237,0.4441051
CU5,0.5534635,0.4665438
CU5,0.5769667,0.3278825
CU5,0.5988776,0.380042
CU5,0.6222347,0.2326128
CU5,0.6448773,0.263686
CU5,0.667536,0.1529969
CU5,0.6904781,0.1444978
CU5,0.7119674,0.1647518
CU5,0.7346899,0.05574514
CU5,0.7566017,0.1176291
CU5,0.7784338,-0.02873602
CU5,0.7993831,0.1074866
CU5,0.8227274,-0.04479656
CU5,0.8446237,-0.02065127
CU5,0.8661363,-0.07069507
CU5,0.8882216,-0.02653629
CU5,0.9094778,-0.007558722
CU5,0.9326932,-0.0658456
CU5,0.954124,-0.06170845
CU5,0.9765938,-0.1147768
CU5,0.998878,-0.05716503
CU5,1.021747,-0.1541007
CU5,1.043081,-0.08847909
CU5,1.064531,-0.02391939
CU5,1.087741,-0.1243119
CU5,1.109276,-0.0634524
CU5,1.132844,-0.1768766
CU5,1.154481,-0.238777
CU5,1.176573,-0.1495573
CU5,1.199341,-0.1903661
CU5,1.221977,-0.1998116
CU5,1.243233,-0.2238353
CU5,1.266093,-0.23039
CU5,1.288198,-0.3751516
CU5,1.309896,-0.2473188
CU5,1.332922,-0.3843491
CU5,1.353899,-0.1698455
CU5,1.377317,-0.1408957
CU5,1.399432,-0.2851052
CU5,1.421573,-0.2814786
CU5,1.443916,-0.1965289
CU5,1.466908,-0.2697034
CU5,1.49025,-0.3177347
CU5,1.514507,-0.1301501
CU5,1.536197,-0.2134951
CU5,1.558734,-0.1253444
CU5,1.580758,-0.2820847
CU5,1.602442,-0.2682641
CU5,1.625401,-0.1804575
CU5,1.647575,-0.2108257
CU5,1.669861,-0.3121699
CU5,1.692117,-0.2091793
CU5,1.713567,-0.1585068
CU5,1.734888,-0.2989548
CU5,1.757454,-0.1615227
CU5,1.77979,-0.2774482
CU5,1.802405,-0.2485556
CU5,1.825005,-0.2380564
CU5,1.847183,-0.3195137
CU5,1.87005,-0.1874936
CU5,1.892546,-0.2879926
CU5,1.914727,-0.1708529
CU5,1.936176,-0.24953
CU5,1.958345,-0.1726149
CU5,1.980214,-0.2653687
CU5,2.003285,-0.2110979
CU5,2.025542,-0.194104
CU5,2.04854,-0.2755408
CU5,2.071255,-0.1353924
CU5,2.093625,-0.1715214
CU5,2.115942,-0.1419171
CU5,2.139136,-0.2940642
CU5,2.162586,-0.1309526
CU5,2.186254,-0.288608
CU5,2.210113,-0.2105232
CU5,2.232028,-0.2464814
CU5,2.256499,-0.2679045
CU5,2.278905,-0.2677916
CU5,2.302141,-0.2719108
CU5,2.32585,-0.2341692
CU5,2.350149,-0.2183985
CU5,2.373771,-0.141883
CU5,2.398208,-0.3057847
CU5,2.421579,-0.1672623
CU5,2.445859,-0.2171665
CU5,2.470996,-0.1810275
CU5,2.494404,-0.180246
CU5,2.519433,-0.1387537
CU5,2.54308,-0.1568122
CU5,2.566681,-0.2617599
CU5,2.59094,-0.1289236
CU5,2.61538,-0.2385459
CU5,2.638982,-0.06250912
CU5,2.663272,-0.2028055
CU5,2.686892,-0.1351737
CU5,2.710302,-0.2351339
CU5,2.733093,-0.1437226
CU5,2.756166,-0.1673091
CU5,2.780558,-0.1688265
CU5,2.804458,-0.1485234
CU5,2.826973,-0.2451617
CU5,2.849757,-0.1841453
CU5,2.872838,-0.2470329
CU5,2.894562,-0.1003925
CU5,2.916916,-0.2939133
CU5,2.938583,-0.1431638
CU5,2.961973,-0.202671
CU5,2.984084,-0.1664814
CU5,3.006022,-0.1802027
CU5,3.027778,-0.1080447
CU5,3.050197,-0.2226386
CU5,3.071153,-0.1080437
CU5,3.093508,-0.1369736
CU5,3.116387,-0.2144547
CU5,3.138851,-0.1219116
CU5,3.161314,-0.08434341
CU5,3.183434,-0.1246607
CU5,3.205631,-0.1036284
CU5,3.22792,-0.1082875
CU5,3.250044,-0.2549521
CU5,3.272277,-0.06213316
CU5,3.295703,-0.1945935
CU5,3.317262,-0.1409874
CU5,3.339195,-0.1529579
CU5,3.361798,-0.1448285
CU5,3.384249,-0.1922495
CU5,3.406617,-0.1558004
CU5,3.428897,-0.2019872
CU5,3.450879,-0.2432172
CU5,3.473327,-0.1700436
CU5,3.495093,-0.2311469
CU5,3.516835,-0.1139283
CU5,3.539137,-0.1718799
CU5,3.561545,-0.09862726
CU5,3.58355,-0.1841065
CU5,3.605449,-0.1279632
CU5,3.627542,-0.2295842
CU5,3.64975,-0.1412529
CU5,3.671803,-0.1451512
CU5,3.693739,-0.1377376
CU5,3.716043,-0.05183651
CU5,3.738445,-0.2201548
CU5,3.76068,-0.09780441
CU5,3.782646,-0.1636215
CU5,3.804739,-0.09169383
CU5,3.827188,-0.2165673
CU5,3.849199,-0.02094836
CU5,3.871269,-0.1693814
CU5,3.893403,-0.1022731
CU5,3.915359,-0.08584696
CU5,3.937693,-0.205248
CU5,3.959757,-0.03401375
CU5,3.981941,-0.1787246
CU5,4.003908,-0.07413244
CU5,4.025957,-0.1466326
CU5,4.047631,-0.04031425
CU5,4.069387,-0.1908308
CU5,4.091501,-0.06124363
CU5,4.113322,-0.1383289
CU5,4.135973,-0.1050464
CU5,4.155333,-0.02766725
CU5,4.173888,-0.1750588
CU5,4.195924,-0.111306
CU5,4.217964,-0.1630807
CU5,4.239875,-0.0305203
CU5,4.262215,-0.192575
CU5,4.284751,-0.07830279
