CD1_p_kPa,CD1_e,CD2_p_kPa,CD2_e,CD3_p_kPa,CD3_e,CD4_p_kPa,CD4_e,CD5_p_kPa,CD5_e,CD6_p_kPa,CD6_e
1.842728E+02,6.839090E-01,2.097895E+02,5.849260E-01,1.982138E+02,6.178146E-01,1.121601E+02,5.828780E-01,4.059035E+02,5.661860E-01,9.785107E+02,5.559617E-01
1.843140E+02,6.839113E-01,2.098607E+02,5.849618E-01,1.981292E+02,6.178358E-01,1.122099E+02,5.829128E-01,4.058665E+02,5.662034E-01,9.783228E+02,5.559917E-01
1.843128E+02,6.839062E-01,2.097678E+02,5.849898E-01,1.980973E+02,6.178509E-01,1.121928E+02,5.829426E-01,4.057778E+02,5.662317E-01,9.778659E+02,5.560099E-01
1.842780E+02,6.839266E-01,2.096987E+02,5.850092E-01,1.981197E+02,6.178785E-01,1.121531E+02,5.829693E-01,4.058512E+02,5.662619E-01,9.776856E+02,5.560305E-01
1.842156E+02,6.839321E-01,2.097569E+02,5.850467E-01,1.981191E+02,6.179230E-01,1.122450E+02,5.829840E-01,4.058006E+02,5.663148E-01,9.780126E+02,5.560491E-01
1.842710E+02,6.839477E-01,2.098727E+02,5.850660E-01,1.982830E+02,6.179365E-01,1.122242E+02,5.830193E-01,4.056802E+02,5.663231E-01,9.781551E+02,5.560696E-01
1.842218E+02,6.839385E-01,2.096634E+02,5.851099E-01,1.981226E+02,6.179842E-01,1.122682E+02,5.830557E-01,4.056258E+02,5.663843E-01,9.777994E+02,5.561044E-01
1.842969E+02,6.839557E-01,2.097971E+02,5.851353E-01,1.980835E+02,6.180125E-01,1.122113E+02,5.830977E-01,4.055820E+02,5.664289E-01,9.774958E+02,5.561263E-01
1.842645E+02,6.839472E-01,2.096320E+02,5.851638E-01,1.980493E+02,6.180576E-01,1.122063E+02,5.831045E-01,4.056846E+02,5.664791E-01,9.775477E+02,5.561130E-01
1.842919E+02,6.839768E-01,2.096932E+02,5.852003E-01,1.980706E+02,6.180868E-01,1.121956E+02,5.831375E-01,4.057806E+02,5.665139E-01,9.778824E+02,5.561556E-01
1.843598E+02,6.839753E-01,2.095758E+02,5.852453E-01,1.980211E+02,6.181111E-01,1.122312E+02,5.831567E-01,4.058144E+02,5.665444E-01,9.782139E+02,5.561727E-01
1.843892E+02,6.839883E-01,2.094490E+02,5.852817E-01,1.980003E+02,6.181599E-01,1.120071E+02,5.831854E-01,4.055144E+02,5.665702E-01,9.777282E+02,5.562038E-01
1.843212E+02,6.839887E-01,2.093889E+02,5.853019E-01,1.979657E+02,6.181893E-01,1.121822E+02,5.832094E-01,4.054006E+02,5.666157E-01,9.772205E+02,5.562219E-01
1.843718E+02,6.840023E-01,2.095703E+02,5.853354E-01,1.979068E+02,6.182184E-01,1.121641E+02,5.832216E-01,4.051456E+02,5.666432E-01,9.773540E+02,5.562581E-01
1.843606E+02,6.840175E-01,2.094525E+02,5.853700E-01,1.979741E+02,6.182644E-01,1.121668E+02,5.832390E-01,4.051960E+02,5.666887E-01,9.773852E+02,5.562692E-01
1.843702E+02,6.840413E-01,2.094560E+02,5.853763E-01,1.979000E+02,6.182926E-01,1.121256E+02,5.832785E-01,4.051356E+02,5.667125E-01,9.772350E+02,5.562936E-01
1.842449E+02,6.840070E-01,2.094694E+02,5.854257E-01,1.978570E+02,6.183139E-01,1.122211E+02,5.833152E-01,4.050977E+02,5.667416E-01,9.767764E+02,5.563470E-01
1.842481E+02,6.840136E-01,2.094744E+02,5.854564E-01,1.977949E+02,6.183557E-01,1.121784E+02,5.833453E-01,4.051942E+02,5.667731E-01,9.766549E+02,5.563630E-01
1.842120E+02,6.840289E-01,2.094134E+02,5.854947E-01,1.977925E+02,6.183829E-01,1.122769E+02,5.833831E-01,4.052586E+02,5.667809E-01,9.767276E+02,5.563905E-01
1.842858E+02,6.840433E-01,2.094822E+02,5.855258E-01,1.978104E+02,6.184082E-01,1.121348E+02,5.833994E-01,4.054604E+02,5.668300E-01,9.766052E+02,5.564350E-01
1.842352E+02,6.840304E-01,2.095014E+02,5.855629E-01,1.979022E+02,6.184539E-01,1.121563E+02,5.834320E-01,4.052421E+02,5.668750E-01,9.766316E+02,5.564528E-01
1.842515E+02,6.840455E-01,2.094916E+02,5.855798E-01,1.978425E+02,6.184805E-01,1.120672E+02,5.834761E-01,4.051664E+02,5.668773E-01,9.763869E+02,5.564645E-01
1.841905E+02,6.840699E-01,2.094407E+02,5.856348E-01,1.978400E+02,6.185051E-01,1.122097E+02,5.834786E-01,4.051033E+02,5.669136E-01,9.760463E+02,5.565119E-01
1.841733E+02,6.840597E-01,2.094994E+02,5.856710E-01,1.978077E+02,6.185179E-01,1.120909E+02,5.835329E-01,4.051761E+02,5.669570E-01,9.763623E+02,5.565012E-01
1.842043E+02,6.840713E-01,2.096156E+02,5.856707E-01,1.978602E+02,6.185800E-01,1.121642E+02,5.835334E-01,4.053071E+02,5.669804E-01,9.762068E+02,5.565253E-01
1.842305E+02,6.840635E-01,2.095485E+02,5.857062E-01,1.978091E+02,6.185858E-01,1.121331E+02,5.835784E-01,4.051232E+02,5.670224E-01,9.763475E+02,5.565581E-01
1.841957E+02,6.840917E-01,2.095144E+02,5.857386E-01,1.977876E+02,6.186049E-01,1.121624E+02,5.836174E-01,4.049728E+02,5.670597E-01,9.759441E+02,5.565655E-01
1.842688E+02,6.840977E-01,2.095489E+02,5.857777E-01,1.977625E+02,6.186312E-01,1.121091E+02,5.836307E-01,4.048957E+02,5.670954E-01,9.757195E+02,5.565912E-01
1.842129E+02,6.841202E-01,2.097166E+02,5.858174E-01,1.978733E+02,6.186660E-01,1.120648E+02,5.836596E-01,4.048560E+02,5.671316E-01,9.761295E+02,5.566161E-01
1.841678E+02,6.841124E-01,2.094362E+02,5.858444E-01,1.978234E+02,6.187186E-01,1.121549E+02,5.836880E-01,4.045969E+02,5.671601E-01,9.760974E+02,5.566640E-01
1.841815E+02,6.841175E-01,2.095787E+02,5.858806E-01,1.977798E+02,6.187280E-01,1.122500E+02,5.837345E-01,4.046110E+02,5.672035E-01,9.760261E+02,5.566763E-01
1.842401E+02,6.841424E-01,2.095254E+02,5.858896E-01,1.976863E+02,6.187585E-01,1.121297E+02,5.837617E-01,4.045956E+02,5.672302E-01,9.757792E+02,5.567079E-01
1.842714E+02,6.841371E-01,2.095276E+02,5.859183E-01,1.976159E+02,6.187742E-01,1.121510E+02,5.837795E-01,4.045255E+02,5.672841E-01,9.758190E+02,5.567147E-01
1.842207E+02,6.841465E-01,2.094931E+02,5.859519E-01,1.974639E+02,6.188214E-01,1.121570E+02,5.838388E-01,4.043746E+02,5.673006E-01,9.758286E+02,5.567429E-01
1.842174E+02,6.841422E-01,2.096377E+02,5.859890E-01,1.975393E+02,6.188393E-01,1.122369E+02,5.838589E-01,4.045294E+02,5.673480E-01,9.758827E+02,5.567927E-01
1.843549E+02,6.841407E-01,2.095668E+02,5.860220E-01,1.974698E+02,6.188859E-01,1.121647E+02,5.838809E-01,4.046252E+02,5.673634E-01,9.755191E+02,5.568105E-01
1.843655E+02,6.841552E-01,2.094903E+02,5.860614E-01,1.975172E+02,6.189038E-01,1.121808E+02,5.839043E-01,4.046036E+02,5.674212E-01,9.752599E+02,5.568390E-01
1.842751E+02,6.841714E-01,2.092689E+02,5.860954E-01,1.974457E+02,6.189431E-01,1.121296E+02,5.839497E-01,4.045186E+02,5.674255E-01,9.752095E+02,5.568742E-01
1.842517E+02,6.841535E-01,2.093362E+02,5.861298E-01,1.975497E+02,6.189697E-01,1.120748E+02,5.839560E-01,4.045244E+02,5.674615E-01,9.753611E+02,5.568947E-01
1.841651E+02,6.841597E-01,2.093768E+02,5.861479E-01,1.974327E+02,6.190099E-01,1.120723E+02,5.839954E-01,4.044675E+02,5.675190E-01,9.753705E+02,5.569073E-01
1.842511E+02,6.841891E-01,2.094584E+02,5.861877E-01,1.975171E+02,6.190375E-01,1.120956E+02,5.840036E-01,4.044755E+02,5.675284E-01,9.752123E+02,5.569381E-01
1.841933E+02,6.841937E-01,2.093550E+02,5.862296E-01,1.974307E+02,6.190532E-01,1.120660E+02,5.840453E-01,4.045448E+02,5.675678E-01,9.746581E+02,5.569712E-01
1.842655E+02,6.841993E-01,2.092162E+02,5.862497E-01,1.975189E+02,6.191029E-01,1.120021E+02,5.840584E-01,4.044211E+02,5.676000E-01,9.748272E+02,5.569809E-01
1.841994E+02,6.841900E-01,2.091280E+02,5.862986E-01,1.974770E+02,6.191264E-01,1.120628E+02,5.840792E-01,4.044678E+02,5.676394E-01,9.751333E+02,5.570361E-01
1.843109E+02,6.842223E-01,2.091738E+02,5.863238E-01,1.973825E+02,6.191707E-01,1.121063E+02,5.841024E-01,4.044621E+02,5.676692E-01,9.749539E+02,5.570287E-01
1.841722E+02,6.842181E-01,2.090253E+02,5.863342E-01,1.973578E+02,6.191798E-01,1.120395E+02,5.841337E-01,4.043251E+02,5.677008E-01,9.745701E+02,5.570590E-01
1.842474E+02,6.842325E-01,2.092038E+02,5.864010E-01,1.973096E+02,6.192165E-01,1.121135E+02,5.841586E-01,4.044019E+02,5.677531E-01,9.745061E+02,5.571051E-01
1.842279E+02,6.842504E-01,2.090989E+02,5.864265E-01,1.973449E+02,6.192659E-01,1.120539E+02,5.841888E-01,4.042141E+02,5.677613E-01,9.747739E+02,5.571111E-01
1.842687E+02,6.842543E-01,2.091747E+02,5.864490E-01,1.972591E+02,6.192777E-01,1.121153E+02,5.842208E-01,4.042337E+02,5.677743E-01,9.748798E+02,5.571273E-01
1.842973E+02,6.842463E-01,2.091490E+02,5.864989E-01,1.972783E+02,6.193207E-01,1.120223E+02,5.842419E-01,4.043005E+02,5.678193E-01,9.747701E+02,5.571381E-01
1.843251E+02,6.842530E-01,2.090329E+02,5.865153E-01,1.972864E+02,6.193328E-01,1.120561E+02,5.842589E-01,4.043729E+02,5.678450E-01,9.746070E+02,5.571866E-01
1.843329E+02,6.842676E-01,2.088990E+02,5.865474E-01,1.973285E+02,6.193889E-01,1.120302E+02,5.842969E-01,4.043144E+02,5.678762E-01,9.742573E+02,5.572058E-01
1.842805E+02,6.842624E-01,2.090621E+02,5.865826E-01,1.972731E+02,6.194014E-01,1.120578E+02,5.843298E-01,4.042523E+02,5.679424E-01,9.746677E+02,5.572660E-01
1.842513E+02,6.842787E-01,2.089574E+02,5.866272E-01,1.972326E+02,6.194313E-01,1.120275E+02,5.843618E-01,4.041358E+02,5.679577E-01,9.747521E+02,5.572829E-01
1.842057E+02,6.842870E-01,2.089407E+02,5.866461E-01,1.972225E+02,6.194580E-01,1.119853E+02,5.843894E-01,4.041718E+02,5.680111E-01,9.743888E+02,5.572978E-01
1.842214E+02,6.842880E-01,2.088394E+02,5.866671E-01,1.972715E+02,6.194936E-01,1.120477E+02,5.844127E-01,4.043407E+02,5.680448E-01,9.740503E+02,5.573113E-01
1.841767E+02,6.843238E-01,2.088721E+02,5.867071E-01,1.972918E+02,6.195387E-01,1.120391E+02,5.844661E-01,4.041349E+02,5.680616E-01,9.739113E+02,5.573731E-01
1.841901E+02,6.843205E-01,2.088405E+02,5.867203E-01,1.972474E+02,6.195581E-01,1.120576E+02,5.844595E-01,4.040757E+02,5.681071E-01,9.741624E+02,5.573767E-01
1.841471E+02,6.843423E-01,2.089108E+02,5.867660E-01,1.971180E+02,6.195673E-01,1.120391E+02,5.845068E-01,4.040202E+02,5.681192E-01,9.740522E+02,5.573995E-01
1.841636E+02,6.843333E-01,2.088890E+02,5.867991E-01,1.971564E+02,6.195938E-01,1.119932E+02,5.845281E-01,4.040308E+02,5.681711E-01,9.741259E+02,5.574311E-01
1.841043E+02,6.843507E-01,2.089885E+02,5.868022E-01,1.971784E+02,6.196327E-01,1.119650E+02,5.845785E-01,4.038608E+02,5.681977E-01,9.735088E+02,5.574550E-01
1.841406E+02,6.843733E-01,2.088983E+02,5.868407E-01,1.971645E+02,6.196720E-01,1.119706E+02,5.845940E-01,4.039057E+02,5.682357E-01,9.737494E+02,5.574607E-01
1.840476E+02,6.843494E-01,2.090348E+02,5.868524E-01,1.971904E+02,6.196892E-01,1.119411E+02,5.846347E-01,4.036472E+02,5.682513E-01,9.740783E+02,5.574974E-01
1.841163E+02,6.843476E-01,2.089876E+02,5.868914E-01,1.971255E+02,6.197219E-01,1.118541E+02,5.846608E-01,4.036887E+02,5.682945E-01,9.738793E+02,5.575309E-01
1.841036E+02,6.843869E-01,2.088721E+02,5.869319E-01,1.971835E+02,6.197408E-01,1.118886E+02,5.846958E-01,4.038163E+02,5.683176E-01,9.735748E+02,5.575529E-01
1.841551E+02,6.843715E-01,2.088153E+02,5.869453E-01,1.970655E+02,6.197518E-01,1.118560E+02,5.847184E-01,4.037677E+02,5.683627E-01,9.735888E+02,5.575791E-01
1.842527E+02,6.843672E-01,2.087092E+02,5.869786E-01,1.969832E+02,6.198016E-01,1.118228E+02,5.847403E-01,4.038099E+02,5.683936E-01,9.735529E+02,5.575905E-01
1.842251E+02,6.843804E-01,2.087869E+02,5.870176E-01,1.969890E+02,6.198096E-01,1.119151E+02,5.847624E-01,4.037176E+02,5.684429E-01,9.737386E+02,5.576276E-01
1.841704E+02,6.844045E-01,2.088915E+02,5.870343E-01,1.970876E+02,6.198394E-01,1.118812E+02,5.848023E-01,4.036800E+02,5.684423E-01,9.736534E+02,5.576492E-01
1.842345E+02,6.844104E-01,2.088897E+02,5.870739E-01,1.970559E+02,6.198751E-01,1.119240E+02,5.848314E-01,4.036512E+02,5.684854E-01,9.734340E+02,5.576825E-01
1.842618E+02,6.844209E-01,2.088472E+02,5.871134E-01,1.970450E+02,6.199068E-01,1.119409E+02,5.848320E-01,4.036054E+02,5.685442E-01,9.732643E+02,5.577108E-01
1.841398E+02,6.844221E-01,2.087164E+02,5.871348E-01,1.969621E+02,6.199418E-01,1.119705E+02,5.848815E-01,4.037893E+02,5.685685E-01,9.731657E+02,5.577211E-01
1.841948E+02,6.844402E-01,2.087131E+02,5.871546E-01,1.969396E+02,6.199528E-01,1.119569E+02,5.849058E-01,4.036568E+02,5.685973E-01,9.731650E+02,5.577428E-01
1.841136E+02,6.844457E-01,2.086183E+02,5.872014E-01,1.969452E+02,6.199956E-01,1.120061E+02,5.849427E-01,4.035482E+02,5.686200E-01,9.729648E+02,5.577804E-01
1.841713E+02,6.844340E-01,2.087260E+02,5.872299E-01,1.969904E+02,6.200246E-01,1.118830E+02,5.849563E-01,4.035895E+02,5.686550E-01,9.728370E+02,5.578034E-01
1.841942E+02,6.844599E-01,2.086355E+02,5.872629E-01,1.969374E+02,6.200607E-01,1.118924E+02,5.849845E-01,4.036248E+02,5.686668E-01,9.726208E+02,5.578147E-01
1.841880E+02,6.844771E-01,2.087164E+02,5.872803E-01,1.968935E+02,6.200889E-01,1.119132E+02,5.850104E-01,4.036424E+02,5.687101E-01,9.729000E+02,5.578636E-01
1.841105E+02,6.844631E-01,2.086887E+02,5.873362E-01,1.968672E+02,6.201145E-01,1.118887E+02,5.849986E-01,4.036061E+02,5.687397E-01,9.729929E+02,5.578466E-01
1.841362E+02,6.844921E-01,2.086436E+02,5.873586E-01,1.969325E+02,6.201351E-01,1.119330E+02,5.850525E-01,4.035745E+02,5.687836E-01,9.729263E+02,5.579127E-01
1.841010E+02,6.844877E-01,2.086708E+02,5.873948E-01,1.968252E+02,6.201627E-01,1.119739E+02,5.850717E-01,4.035009E+02,5.688163E-01,9.725368E+02,5.579335E-01
1.840887E+02,6.844887E-01,2.085941E+02,5.874300E-01,1.968463E+02,6.201853E-01,1.118835E+02,5.850840E-01,4.034552E+02,5.688405E-01,9.724976E+02,5.579525E-01
1.841428E+02,6.845148E-01,2.085781E+02,5.874838E-01,1.967992E+02,6.202121E-01,1.118259E+02,5.850910E-01,4.033855E+02,5.688920E-01,9.727874E+02,5.579665E-01
1.841122E+02,6.845027E-01,2.086475E+02,5.875057E-01,1.968235E+02,6.202650E-01,1.117782E+02,5.851279E-01,4.032717E+02,5.689397E-01,9.731086E+02,5.579804E-01
1.841285E+02,6.844906E-01,2.085171E+02,5.875270E-01,1.967888E+02,6.202802E-01,1.118653E+02,5.851526E-01,4.033819E+02,5.689585E-01,9.731253E+02,5.580215E-01
1.841887E+02,6.845233E-01,2.085497E+02,5.875673E-01,1.968035E+02,6.203042E-01,1.118432E+02,5.851886E-01,4.031735E+02,5.689491E-01,9.726401E+02,5.580451E-01
1.842059E+02,6.845420E-01,2.085807E+02,5.876070E-01,1.966214E+02,6.203376E-01,1.117280E+02,5.851950E-01,4.032179E+02,5.689871E-01,9.725817E+02,5.581040E-01
1.841280E+02,6.845194E-01,2.085423E+02,5.876142E-01,1.966737E+02,6.203611E-01,1.118678E+02,5.852267E-01,4.031066E+02,5.690382E-01,9.727332E+02,5.581395E-01
1.841382E+02,6.845166E-01,2.084531E+02,5.876256E-01,1.967204E+02,6.203853E-01,1.118417E+02,5.852654E-01,4.030554E+02,5.690572E-01,9.727086E+02,5.581414E-01
1.841838E+02,6.845411E-01,2.084534E+02,5.876686E-01,1.966783E+02,6.204088E-01,1.118678E+02,5.852856E-01,4.030848E+02,5.690980E-01,9.725637E+02,5.581621E-01
1.841845E+02,6.845444E-01,2.084707E+02,5.876951E-01,1.967421E+02,6.204305E-01,1.118205E+02,5.852892E-01,4.030978E+02,5.691284E-01,9.721199E+02,5.581839E-01
1.841035E+02,6.845493E-01,2.084341E+02,5.877187E-01,1.966942E+02,6.204906E-01,1.119021E+02,5.853352E-01,4.031796E+02,5.691688E-01,9.723890E+02,5.582055E-01
1.841021E+02,6.845700E-01,2.084028E+02,5.877393E-01,1.966562E+02,6.205118E-01,1.118665E+02,5.853616E-01,4.030911E+02,5.691945E-01,9.723418E+02,5.582564E-01
1.840193E+02,6.845653E-01,2.083146E+02,5.878040E-01,1.965773E+02,6.205406E-01,1.118924E+02,5.853884E-01,4.031406E+02,5.692468E-01,9.723127E+02,5.582607E-01
1.840723E+02,6.845850E-01,2.084282E+02,5.878178E-01,1.966184E+02,6.205760E-01,1.118484E+02,5.854109E-01,4.029696E+02,5.692350E-01,9.722402E+02,5.582879E-01
1.839582E+02,6.846000E-01,2.083898E+02,5.878471E-01,1.965491E+02,6.205632E-01,1.118223E+02,5.854478E-01,4.030482E+02,5.692683E-01,9.718341E+02,5.582802E-01
1.840066E+02,6.845840E-01,2.084647E+02,5.878965E-01,1.965128E+02,6.205888E-01,1.118822E+02,5.854737E-01,4.030323E+02,5.693006E-01,9.721489E+02,5.583096E-01
1.840973E+02,6.845915E-01,2.083119E+02,5.878883E-01,1.965589E+02,6.206259E-01,1.119378E+02,5.855049E-01,4.030168E+02,5.693462E-01,9.721446E+02,5.583640E-01
1.840136E+02,6.845793E-01,2.083281E+02,5.879216E-01,1.965469E+02,6.206712E-01,1.118689E+02,5.855347E-01,4.030680E+02,5.693886E-01,9.720203E+02,5.583792E-01
1.840409E+02,6.846307E-01,2.082320E+02,5.879604E-01,1.964746E+02,6.206624E-01,1.118749E+02,5.855662E-01,4.029449E+02,5.694349E-01,9.717917E+02,5.583840E-01
1.840809E+02,6.846188E-01,2.083077E+02,5.879910E-01,1.963934E+02,6.207175E-01,1.118930E+02,5.855873E-01,4.029907E+02,5.694656E-01,9.714294E+02,5.584523E-01
1.840420E+02,6.846415E-01,2.082780E+02,5.880144E-01,1.964398E+02,6.207232E-01,1.118399E+02,5.856151E-01,4.028454E+02,5.695048E-01,9.714908E+02,5.584310E-01
1.840827E+02,6.846467E-01,2.082521E+02,5.880399E-01,1.965242E+02,6.207567E-01,1.117827E+02,5.856613E-01,4.028056E+02,5.695285E-01,9.719380E+02,5.584998E-01
1.840926E+02,6.846504E-01,2.082015E+02,5.880635E-01,1.964702E+02,6.207975E-01,1.118809E+02,5.856790E-01,4.025711E+02,5.695422E-01,9.717270E+02,5.585054E-01
1.840531E+02,6.846605E-01,2.083510E+02,5.880950E-01,1.964887E+02,6.208276E-01,1.118166E+02,5.856913E-01,4.027063E+02,5.695945E-01,9.711076E+02,5.585309E-01
1.840250E+02,6.846676E-01,2.082672E+02,5.881308E-01,1.963860E+02,6.208677E-01,1.117862E+02,5.857396E-01,4.025283E+02,5.696246E-01,9.711681E+02,5.585356E-01
1.840805E+02,6.846803E-01,2.083393E+02,5.881658E-01,1.964361E+02,6.208537E-01,1.117721E+02,5.857780E-01,4.024651E+02,5.696489E-01,9.711694E+02,5.585678E-01
1.840222E+02,6.846723E-01,2.081966E+02,5.881839E-01,1.963788E+02,6.209077E-01,1.118470E+02,5.857755E-01,4.023952E+02,5.696923E-01,9.715465E+02,5.585977E-01
1.840960E+02,6.846977E-01,2.082419E+02,5.882200E-01,1.964296E+02,6.209216E-01,1.118393E+02,5.858053E-01,4.025440E+02,5.697001E-01,9.714288E+02,5.586128E-01
1.840442E+02,6.846771E-01,2.081016E+02,5.882490E-01,1.963882E+02,6.209465E-01,1.117915E+02,5.858363E-01,4.026250E+02,5.697477E-01,9.708949E+02,5.586357E-01
1.840767E+02,6.846706E-01,2.081272E+02,5.882808E-01,1.964112E+02,6.209807E-01,1.118364E+02,5.858465E-01,4.026421E+02,5.697894E-01,9.709933E+02,5.586545E-01
1.840477E+02,6.846931E-01,2.080459E+02,5.882963E-01,1.962999E+02,6.209991E-01,1.118078E+02,5.858782E-01,4.026032E+02,5.698098E-01,9.712600E+02,5.587046E-01
1.841120E+02,6.847118E-01,2.081352E+02,5.883376E-01,1.963452E+02,6.210347E-01,1.118222E+02,5.859170E-01,4.026903E+02,5.698371E-01,9.715175E+02,5.587273E-01
1.840929E+02,6.847152E-01,2.080414E+02,5.883679E-01,1.963694E+02,6.210606E-01,1.117432E+02,5.859461E-01,4.025975E+02,5.698694E-01,9.712390E+02,5.587480E-01
1.840237E+02,6.847107E-01,2.078979E+02,5.884001E-01,1.963910E+02,6.210727E-01,1.118019E+02,5.859749E-01,4.026597E+02,5.699061E-01,9.710187E+02,5.587939E-01
1.839811E+02,6.847401E-01,2.078695E+02,5.884164E-01,1.963288E+02,6.211157E-01,1.117561E+02,5.859758E-01,4.025307E+02,5.699519E-01,9.708493E+02,5.587945E-01
1.840469E+02,6.847348E-01,2.081000E+02,5.884606E-01,1.963688E+02,6.211442E-01,1.117384E+02,5.859998E-01,4.024247E+02,5.699733E-01,9.708316E+02,5.588365E-01
1.840544E+02,6.847460E-01,2.080882E+02,5.884881E-01,1.962603E+02,6.211664E-01,1.116296E+02,5.860175E-01,4.021268E+02,5.700090E-01,9.709654E+02,5.588609E-01
1.840619E+02,6.847592E-01,2.081242E+02,5.885050E-01,1.963031E+02,6.212009E-01,1.116887E+02,5.860460E-01,4.023350E+02,5.700388E-01,9.707579E+02,5.588737E-01
1.839721E+02,6.847479E-01,2.079833E+02,5.885336E-01,1.963104E+02,6.212251E-01,1.116696E+02,5.860987E-01,4.021805E+02,5.700674E-01,9.706165E+02,5.588800E-01
1.840122E+02,6.847787E-01,2.078967E+02,5.885581E-01,1.963397E+02,6.212586E-01,1.116802E+02,5.861071E-01,4.022742E+02,5.701030E-01,9.706249E+02,5.589358E-01
1.839716E+02,6.847688E-01,2.077931E+02,5.885724E-01,1.963350E+02,6.212793E-01,1.116291E+02,5.861361E-01,4.019676E+02,5.701410E-01,9.708484E+02,5.589894E-01
1.839165E+02,6.847534E-01,2.078374E+02,5.885877E-01,1.963952E+02,6.213076E-01,1.116952E+02,5.861557E-01,4.018796E+02,5.701585E-01,9.707654E+02,5.590033E-01
1.839338E+02,6.847873E-01,2.077121E+02,5.886343E-01,1.962853E+02,6.213373E-01,1.116528E+02,5.861914E-01,4.017769E+02,5.701688E-01,9.705927E+02,5.590243E-01
1.838834E+02,6.847857E-01,2.078815E+02,5.886467E-01,1.963222E+02,6.213628E-01,1.116632E+02,5.862158E-01,4.017657E+02,5.702244E-01,9.701607E+02,5.590411E-01
1.838813E+02,6.848117E-01,2.078459E+02,5.887147E-01,1.962071E+02,6.213895E-01,1.117258E+02,5.862297E-01,4.018362E+02,5.702493E-01,9.704697E+02,5.590726E-01
1.839494E+02,6.848259E-01,2.078586E+02,5.887155E-01,1.963105E+02,6.214246E-01,1.117191E+02,5.862636E-01,4.019187E+02,5.702703E-01,9.707648E+02,5.590873E-01
1.839656E+02,6.848202E-01,2.078977E+02,5.887435E-01,1.962184E+02,6.214545E-01,1.116659E+02,5.862947E-01,4.017116E+02,5.703101E-01,9.704945E+02,5.591195E-01
1.838723E+02,6.848158E-01,2.078840E+02,5.887704E-01,1.963207E+02,6.214726E-01,1.116975E+02,5.863060E-01,4.018284E+02,5.703261E-01,9.699632E+02,5.591192E-01
1.839653E+02,6.848462E-01,2.077138E+02,5.888009E-01,1.962920E+02,6.214906E-01,1.116587E+02,5.863544E-01,4.014616E+02,5.703519E-01,9.698520E+02,5.591563E-01
1.838908E+02,6.848429E-01,2.076354E+02,5.888307E-01,1.962853E+02,6.215092E-01,1.116094E+02,5.863663E-01,4.016314E+02,5.704007E-01,9.701210E+02,5.591956E-01
1.839328E+02,6.848286E-01,2.076306E+02,5.888622E-01,1.962480E+02,6.215345E-01,1.116278E+02,5.864220E-01,4.016857E+02,5.704089E-01,9.704024E+02,5.592121E-01
1.838436E+02,6.848350E-01,2.076426E+02,5.888733E-01,1.961816E+02,6.215700E-01,1.116564E+02,5.864388E-01,4.017130E+02,5.704542E-01,9.702195E+02,5.592321E-01
1.839198E+02,6.848424E-01,2.076251E+02,5.889231E-01,1.961336E+02,6.216211E-01,1.117009E+02,5.864552E-01,4.015862E+02,5.704929E-01,9.697101E+02,5.592469E-01
1.837891E+02,6.848765E-01,2.077262E+02,5.889399E-01,1.960680E+02,6.216297E-01,1.115739E+02,5.864849E-01,4.015528E+02,5.705473E-01,9.694151E+02,5.592791E-01
1.839098E+02,6.848705E-01,2.075598E+02,5.889683E-01,1.961068E+02,6.216419E-01,1.115927E+02,5.865219E-01,4.015500E+02,5.705548E-01,9.696812E+02,5.593123E-01
1.838266E+02,6.848714E-01,2.075800E+02,5.890000E-01,1.960394E+02,6.216812E-01,1.115756E+02,5.865398E-01,4.016653E+02,5.705861E-01,9.698035E+02,5.593299E-01
1.838653E+02,6.848907E-01,2.076976E+02,5.890127E-01,1.960343E+02,6.216870E-01,1.116312E+02,5.865723E-01,4.018401E+02,5.706350E-01,9.697105E+02,5.593382E-01
1.837369E+02,6.848893E-01,2.076300E+02,5.890610E-01,1.959967E+02,6.217076E-01,1.116293E+02,5.866021E-01,4.017695E+02,5.706545E-01,9.693814E+02,5.593706E-01
1.837606E+02,6.848893E-01,2.076800E+02,5.891054E-01,1.960080E+02,6.217514E-01,1.116545E+02,5.866279E-01,4.016901E+02,5.707096E-01,9.693685E+02,5.593921E-01
1.837960E+02,6.849100E-01,2.076371E+02,5.891100E-01,1.959771E+02,6.217627E-01,1.116662E+02,5.866493E-01,4.017422E+02,5.707344E-01,9.696421E+02,5.594178E-01
1.838106E+02,6.849294E-01,2.075302E+02,5.891400E-01,1.959235E+02,6.217957E-01,1.116529E+02,5.866737E-01,4.015559E+02,5.707612E-01,9.698900E+02,5.594391E-01
1.836976E+02,6.849357E-01,2.075736E+02,5.891832E-01,1.959846E+02,6.218176E-01,1.116687E+02,5.866883E-01,4.015417E+02,5.707783E-01,9.694336E+02,5.594550E-01
1.839018E+02,6.849236E-01,2.073077E+02,5.891963E-01,1.959121E+02,6.218320E-01,1.117236E+02,5.867396E-01,4.014628E+02,5.708294E-01,9.693341E+02,5.594678E-01
1.838203E+02,6.849148E-01,2.074490E+02,5.892239E-01,1.958627E+02,6.218537E-01,1.116504E+02,5.867586E-01,4.014084E+02,5.708510E-01,9.691765E+02,5.595187E-01
