CD1_eax_prc,CD1_evol_prc,CD1_q_kPa,CD2_eax_prc,CD2_evol_prc,CD2_q_kPa,CD3_eax_prc,CD3_evol_prc,CD3_q_kPa,CD4_eax_prc,CD4_evol_prc,CD4_q_kPa,CD5_eax_prc,CD5_evol_prc,CD5_q_kPa,CD6_eax_prc,CD6_evol_prc,CD6_q_kPa
1.832139E+01,4.066056E-01,2.496763E+02,1.836512E+01,-7.479442E+00,3.160444E+02,1.823583E+01,-3.158698E+00,2.809695E+02,1.827790E+01,-6.594671E+00,1.826449E+02,1.816832E+01,-5.800583E+00,5.893890E+02,1.847177E+01,-5.049045E+00,1.381185E+03
1.833620E+01,4.067749E-01,2.496375E+02,1.837431E+01,-7.480694E+00,3.160352E+02,1.824582E+01,-3.159758E+00,2.805949E+02,1.829488E+01,-6.596301E+00,1.828718E+02,1.818595E+01,-5.802310E+00,5.894444E+02,1.849057E+01,-5.050958E+00,1.380658E+03
1.834258E+01,4.071735E-01,2.499032E+02,1.838667E+01,-7.481436E+00,3.162866E+02,1.826104E+01,-3.160751E+00,2.804408E+02,1.830625E+01,-6.597822E+00,1.826688E+02,1.819267E+01,-5.804056E+00,5.906045E+02,1.850180E+01,-5.049822E+00,1.380955E+03
1.835752E+01,4.057999E-01,2.497917E+02,1.839959E+01,-7.482539E+00,3.163341E+02,1.827215E+01,-3.161976E+00,2.802537E+02,1.832031E+01,-6.600948E+00,1.829087E+02,1.821230E+01,-5.807633E+00,5.903117E+02,1.852041E+01,-5.049834E+00,1.382102E+03
1.837723E+01,4.053627E-01,2.498489E+02,1.841112E+01,-7.484706E+00,3.159736E+02,1.828468E+01,-3.163564E+00,2.803519E+02,1.833301E+01,-6.602784E+00,1.830779E+02,1.822065E+01,-5.808503E+00,5.907472E+02,1.852222E+01,-5.050965E+00,1.381093E+03
1.838333E+01,4.051463E-01,2.497110E+02,1.842741E+01,-7.486112E+00,3.162714E+02,1.829327E+01,-3.163745E+00,2.802034E+02,1.834475E+01,-6.604806E+00,1.828992E+02,1.823411E+01,-5.811034E+00,5.900794E+02,1.853229E+01,-5.051714E+00,1.380167E+03
1.839890E+01,4.047798E-01,2.498343E+02,1.843829E+01,-7.487778E+00,3.157095E+02,1.830553E+01,-3.165338E+00,2.802117E+02,1.835659E+01,-6.607143E+00,1.830142E+02,1.825004E+01,-5.814925E+00,5.899054E+02,1.855451E+01,-5.053058E+00,1.380372E+03
1.841130E+01,4.045570E-01,2.496640E+02,1.845259E+01,-7.489410E+00,3.157289E+02,1.831820E+01,-3.166274E+00,2.799411E+02,1.836829E+01,-6.607804E+00,1.831960E+02,1.826290E+01,-5.815004E+00,5.895712E+02,1.856776E+01,-5.053451E+00,1.380531E+03
1.842195E+01,4.037919E-01,2.497363E+02,1.846652E+01,-7.491725E+00,3.155577E+02,1.833509E+01,-3.167803E+00,2.798363E+02,1.838112E+01,-6.610212E+00,1.825614E+02,1.826937E+01,-5.816976E+00,5.897768E+02,1.857653E+01,-5.053801E+00,1.380968E+03
1.843089E+01,4.053627E-01,2.496259E+02,1.847820E+01,-7.492235E+00,3.159882E+02,1.834434E+01,-3.169332E+00,2.799513E+02,1.839748E+01,-6.612343E+00,1.825212E+02,1.828969E+01,-5.820088E+00,5.894558E+02,1.859067E+01,-5.053534E+00,1.379734E+03
1.845368E+01,4.025512E-01,2.497434E+02,1.848808E+01,-7.495888E+00,3.156664E+02,1.836026E+01,-3.171366E+00,2.802373E+02,1.840840E+01,-6.615084E+00,1.825765E+02,1.829698E+01,-5.820390E+00,5.893648E+02,1.860215E+01,-5.054982E+00,1.379120E+03
1.846231E+01,4.046684E-01,2.494755E+02,1.850128E+01,-7.497237E+00,3.154614E+02,1.837199E+01,-3.172024E+00,2.799915E+02,1.842195E+01,-6.616311E+00,1.824539E+02,1.831209E+01,-5.824218E+00,5.894755E+02,1.861431E+01,-5.056448E+00,1.379451E+03
1.847284E+01,4.024054E-01,2.492303E+02,1.851441E+01,-7.497747E+00,3.152079E+02,1.838286E+01,-3.172533E+00,2.801806E+02,1.843501E+01,-6.617383E+00,1.822414E+02,1.832772E+01,-5.825113E+00,5.893942E+02,1.863407E+01,-5.055646E+00,1.379740E+03
1.848844E+01,4.029433E-01,2.491441E+02,1.852971E+01,-7.499024E+00,3.153196E+02,1.839652E+01,-3.174637E+00,2.796877E+02,1.844589E+01,-6.619455E+00,1.824553E+02,1.833910E+01,-5.828928E+00,5.891193E+02,1.864495E+01,-5.056952E+00,1.380478E+03
1.849454E+01,4.030269E-01,2.495267E+02,1.854177E+01,-7.501888E+00,3.151027E+02,1.840807E+01,-3.175269E+00,2.797851E+02,1.845983E+01,-6.622750E+00,1.824037E+02,1.834551E+01,-5.828702E+00,5.890543E+02,1.865603E+01,-5.057049E+00,1.379323E+03
1.851276E+01,4.012032E-01,2.492961E+02,1.855138E+01,-7.503945E+00,3.154131E+02,1.842297E+01,-3.176477E+00,2.799866E+02,1.847049E+01,-6.622788E+00,1.821521E+02,1.836548E+01,-5.833457E+00,5.885390E+02,1.866677E+01,-5.057629E+00,1.378781E+03
1.852752E+01,4.005561E-01,2.492045E+02,1.856552E+01,-7.506244E+00,3.150529E+02,1.843526E+01,-3.178213E+00,2.799224E+02,1.848499E+01,-6.624367E+00,1.822337E+02,1.837742E+01,-5.834263E+00,5.888541E+02,1.868186E+01,-5.058379E+00,1.378597E+03
1.853971E+01,4.007854E-01,2.489907E+02,1.858051E+01,-7.505804E+00,3.152821E+02,1.844777E+01,-3.179572E+00,2.795896E+02,1.849563E+01,-6.626402E+00,1.822598E+02,1.839056E+01,-5.837960E+00,5.884153E+02,1.869248E+01,-5.060207E+00,1.379505E+03
1.855196E+01,4.013661E-01,2.492634E+02,1.858918E+01,-7.509907E+00,3.152346E+02,1.845898E+01,-3.180251E+00,2.796413E+02,1.851066E+01,-6.628663E+00,1.823165E+02,1.840102E+01,-5.838114E+00,5.882827E+02,1.871103E+01,-5.060427E+00,1.378457E+03
1.856327E+01,4.003718E-01,2.490574E+02,1.860049E+01,-7.510489E+00,3.149667E+02,1.847262E+01,-3.182238E+00,2.796562E+02,1.852156E+01,-6.631229E+00,1.823515E+02,1.841061E+01,-5.840752E+00,5.879238E+02,1.871778E+01,-5.060827E+00,1.378339E+03
1.857378E+01,4.002603E-01,2.492245E+02,1.862092E+01,-7.512062E+00,3.145847E+02,1.848348E+01,-3.183431E+00,2.797763E+02,1.853402E+01,-6.631558E+00,1.819717E+02,1.842280E+01,-5.843748E+00,5.880653E+02,1.872587E+01,-5.061492E+00,1.377209E+03
1.858605E+01,4.008754E-01,2.491679E+02,1.862945E+01,-7.513077E+00,3.151060E+02,1.849701E+01,-3.185065E+00,2.795033E+02,1.854597E+01,-6.633348E+00,1.822541E+02,1.843776E+01,-5.846254E+00,5.880643E+02,1.874703E+01,-5.061621E+00,1.377295E+03
1.860069E+01,4.003461E-01,2.492299E+02,1.864343E+01,-7.515986E+00,3.148810E+02,1.850940E+01,-3.185677E+00,2.795958E+02,1.855884E+01,-6.635782E+00,1.823216E+02,1.845001E+01,-5.847381E+00,5.884852E+02,1.876267E+01,-5.061570E+00,1.378097E+03
1.861342E+01,4.000782E-01,2.493166E+02,1.865258E+01,-7.517432E+00,3.144711E+02,1.852256E+01,-3.186393E+00,2.798198E+02,1.857228E+01,-6.638222E+00,1.822481E+02,1.845842E+01,-5.849680E+00,5.882709E+02,1.876573E+01,-5.061253E+00,1.379123E+03
1.862548E+01,3.999989E-01,2.492823E+02,1.866580E+01,-7.519089E+00,3.144136E+02,1.853541E+01,-3.188529E+00,2.798019E+02,1.858402E+01,-6.641464E+00,1.824588E+02,1.847889E+01,-5.853238E+00,5.884622E+02,1.878569E+01,-5.063947E+00,1.377957E+03
1.863933E+01,3.984881E-01,2.492212E+02,1.868084E+01,-7.520005E+00,3.150214E+02,1.854659E+01,-3.189400E+00,2.800281E+02,1.859694E+01,-6.643826E+00,1.823502E+02,1.848611E+01,-5.854784E+00,5.879318E+02,1.880171E+01,-5.062940E+00,1.376244E+03
1.865368E+01,3.989403E-01,2.491617E+02,1.869549E+01,-7.521218E+00,3.147589E+02,1.855897E+01,-3.191252E+00,2.801135E+02,1.860932E+01,-6.645778E+00,1.825441E+02,1.850037E+01,-5.857239E+00,5.879173E+02,1.880931E+01,-5.062423E+00,1.376990E+03
1.866241E+01,3.992017E-01,2.493987E+02,1.870839E+01,-7.524064E+00,3.148407E+02,1.857138E+01,-3.192259E+00,2.796650E+02,1.862098E+01,-6.645456E+00,1.822881E+02,1.851017E+01,-5.858426E+00,5.871434E+02,1.882421E+01,-5.061299E+00,1.378139E+03
1.867692E+01,3.977359E-01,2.494432E+02,1.871923E+01,-7.526225E+00,3.143751E+02,1.858549E+01,-3.193240E+00,2.798251E+02,1.863474E+01,-6.647221E+00,1.825061E+02,1.852625E+01,-5.860505E+00,5.875639E+02,1.883823E+01,-5.062622E+00,1.377463E+03
1.868765E+01,3.979009E-01,2.494035E+02,1.873252E+01,-7.526586E+00,3.145492E+02,1.859751E+01,-3.194067E+00,2.795897E+02,1.864991E+01,-6.650700E+00,1.823467E+02,1.853695E+01,-5.863702E+00,5.871652E+02,1.884884E+01,-5.063022E+00,1.376860E+03
1.870170E+01,3.969002E-01,2.494257E+02,1.874697E+01,-7.528089E+00,3.144256E+02,1.860913E+01,-3.196803E+00,2.797782E+02,1.865748E+01,-6.651573E+00,1.824014E+02,1.854997E+01,-5.865758E+00,5.864402E+02,1.885964E+01,-5.062358E+00,1.377268E+03
1.871503E+01,3.971102E-01,2.494368E+02,1.875772E+01,-7.530605E+00,3.149420E+02,1.862241E+01,-3.196589E+00,2.794871E+02,1.867446E+01,-6.654161E+00,1.822817E+02,1.856285E+01,-5.866556E+00,5.863323E+02,1.887927E+01,-5.062959E+00,1.378037E+03
1.872821E+01,3.975923E-01,2.492904E+02,1.877018E+01,-7.531495E+00,3.147897E+02,1.863361E+01,-3.197545E+00,2.795296E+02,1.868541E+01,-6.656780E+00,1.823593E+02,1.857638E+01,-5.870133E+00,5.864018E+02,1.888836E+01,-5.063359E+00,1.378956E+03
1.874049E+01,3.958008E-01,2.495242E+02,1.878439E+01,-7.533787E+00,3.147403E+02,1.864929E+01,-3.199790E+00,2.794739E+02,1.869881E+01,-6.658635E+00,1.820512E+02,1.858893E+01,-5.869848E+00,5.862574E+02,1.891165E+01,-5.064023E+00,1.377421E+03
1.875207E+01,3.972666E-01,2.491812E+02,1.879739E+01,-7.534438E+00,3.144909E+02,1.865740E+01,-3.201087E+00,2.795428E+02,1.870734E+01,-6.659515E+00,1.820869E+02,1.860112E+01,-5.873123E+00,5.865490E+02,1.891524E+01,-5.064398E+00,1.377034E+03
1.876452E+01,3.957687E-01,2.494202E+02,1.880933E+01,-7.536806E+00,3.146842E+02,1.866915E+01,-3.202596E+00,2.794068E+02,1.871873E+01,-6.661364E+00,1.821436E+02,1.861409E+01,-5.874197E+00,5.864174E+02,1.892090E+01,-5.065644E+00,1.377405E+03
1.877789E+01,3.960880E-01,2.492384E+02,1.882157E+01,-7.538696E+00,3.147611E+02,1.868285E+01,-3.202920E+00,2.797005E+02,1.873291E+01,-6.662712E+00,1.822584E+02,1.862534E+01,-5.876653E+00,5.864785E+02,1.894286E+01,-5.064413E+00,1.378317E+03
1.879091E+01,3.949372E-01,2.494912E+02,1.883494E+01,-7.539470E+00,3.150214E+02,1.869664E+01,-3.204984E+00,2.791484E+02,1.874407E+01,-6.664157E+00,1.823422E+02,1.863643E+01,-5.878832E+00,5.863379E+02,1.895148E+01,-5.065090E+00,1.378639E+03
1.880252E+01,3.943158E-01,2.495088E+02,1.884845E+01,-7.543722E+00,3.148026E+02,1.871002E+01,-3.206197E+00,2.792985E+02,1.875525E+01,-6.666520E+00,1.823532E+02,1.864901E+01,-5.880719E+00,5.860560E+02,1.896318E+01,-5.066497E+00,1.378083E+03
1.881662E+01,3.940415E-01,2.495265E+02,1.886088E+01,-7.545645E+00,3.145693E+02,1.872305E+01,-3.207056E+00,2.795042E+02,1.876997E+01,-6.669517E+00,1.822679E+02,1.866483E+01,-5.883663E+00,5.862885E+02,1.898419E+01,-5.065522E+00,1.376729E+03
1.882746E+01,3.940222E-01,2.495415E+02,1.887402E+01,-7.547265E+00,3.140558E+02,1.873506E+01,-3.207836E+00,2.793562E+02,1.878120E+01,-6.670763E+00,1.820960E+02,1.867655E+01,-5.884642E+00,5.862832E+02,1.899599E+01,-5.067208E+00,1.376578E+03
1.884128E+01,3.948858E-01,2.496672E+02,1.888596E+01,-7.549180E+00,3.145921E+02,1.874659E+01,-3.209295E+00,2.791772E+02,1.879967E+01,-6.673119E+00,1.823006E+02,1.868957E+01,-5.885873E+00,5.860694E+02,1.900944E+01,-5.066362E+00,1.376636E+03
1.885277E+01,3.944679E-01,2.494270E+02,1.889896E+01,-7.550504E+00,3.146289E+02,1.876087E+01,-3.211230E+00,2.790663E+02,1.880907E+01,-6.675622E+00,1.821190E+02,1.870298E+01,-5.887550E+00,5.860527E+02,1.901783E+01,-5.069702E+00,1.376839E+03
1.886741E+01,3.929571E-01,2.494822E+02,1.891053E+01,-7.552994E+00,3.147079E+02,1.877212E+01,-3.211270E+00,2.787536E+02,1.882597E+01,-6.677709E+00,1.821525E+02,1.871102E+01,-5.891312E+00,5.863083E+02,1.902969E+01,-5.068908E+00,1.375871E+03
1.887818E+01,3.931457E-01,2.491137E+02,1.892483E+01,-7.553684E+00,3.144136E+02,1.878502E+01,-3.212012E+00,2.789574E+02,1.883947E+01,-6.680738E+00,1.819465E+02,1.872872E+01,-5.892465E+00,5.866669E+02,1.904088E+01,-5.070186E+00,1.374781E+03
1.889216E+01,3.930086E-01,2.492189E+02,1.893648E+01,-7.555548E+00,3.146932E+02,1.880037E+01,-3.214721E+00,2.790982E+02,1.884507E+01,-6.680547E+00,1.821447E+02,1.873798E+01,-5.894411E+00,5.863953E+02,1.906342E+01,-5.069623E+00,1.374869E+03
1.890479E+01,3.921707E-01,2.492829E+02,1.894974E+01,-7.557447E+00,3.142663E+02,1.881140E+01,-3.214721E+00,2.787900E+02,1.885538E+01,-6.683506E+00,1.820628E+02,1.874940E+01,-5.898161E+00,5.863938E+02,1.906414E+01,-5.070102E+00,1.376510E+03
1.891792E+01,3.916413E-01,2.491328E+02,1.896282E+01,-7.559381E+00,3.145634E+02,1.882302E+01,-3.216721E+00,2.787610E+02,1.887260E+01,-6.685021E+00,1.824155E+02,1.876506E+01,-5.898592E+00,5.861758E+02,1.908264E+01,-5.071619E+00,1.375569E+03
1.892984E+01,3.912813E-01,2.489515E+02,1.897468E+01,-7.559916E+00,3.146206E+02,1.883624E+01,-3.218000E+00,2.788144E+02,1.888820E+01,-6.688513E+00,1.824201E+02,1.877533E+01,-5.902008E+00,5.859648E+02,1.909721E+01,-5.071962E+00,1.375494E+03
1.894268E+01,3.910263E-01,2.490107E+02,1.898839E+01,-7.561749E+00,3.145179E+02,1.884665E+01,-3.218768E+00,2.787698E+02,1.889643E+01,-6.688488E+00,1.822494E+02,1.878899E+01,-5.903993E+00,5.853003E+02,1.910953E+01,-5.071697E+00,1.373743E+03
1.895429E+01,3.913542E-01,2.491797E+02,1.900155E+01,-7.564705E+00,3.141177E+02,1.886223E+01,-3.219736E+00,2.784058E+02,1.890988E+01,-6.691107E+00,1.819260E+02,1.880151E+01,-5.905944E+00,5.852583E+02,1.911966E+01,-5.074392E+00,1.375826E+03
1.896801E+01,3.902548E-01,2.490914E+02,1.901276E+01,-7.565686E+00,3.140558E+02,1.887399E+01,-3.219871E+00,2.784694E+02,1.892406E+01,-6.693879E+00,1.819934E+02,1.881476E+01,-5.907774E+00,5.851766E+02,1.913758E+01,-5.073105E+00,1.375618E+03
1.898308E+01,3.902227E-01,2.492130E+02,1.902484E+01,-7.567639E+00,3.142445E+02,1.888562E+01,-3.220831E+00,2.784289E+02,1.893336E+01,-6.694586E+00,1.819433E+02,1.882695E+01,-5.910808E+00,5.847172E+02,1.914102E+01,-5.074889E+00,1.375348E+03
1.899554E+01,3.912235E-01,2.489276E+02,1.904093E+01,-7.570569E+00,3.145767E+02,1.889734E+01,-3.223394E+00,2.785926E+02,1.894861E+01,-6.696031E+00,1.820418E+02,1.883992E+01,-5.912143E+00,5.848855E+02,1.915858E+01,-5.075547E+00,1.373680E+03
1.900638E+01,3.893655E-01,2.490496E+02,1.905315E+01,-7.571692E+00,3.141262E+02,1.890930E+01,-3.223982E+00,2.784766E+02,1.896119E+01,-6.697481E+00,1.821440E+02,1.885340E+01,-5.916209E+00,5.850452E+02,1.917786E+01,-5.076032E+00,1.374122E+03
1.902032E+01,3.894577E-01,2.489760E+02,1.906465E+01,-7.573686E+00,3.143216E+02,1.892330E+01,-3.225064E+00,2.785233E+02,1.897396E+01,-6.700024E+00,1.820965E+02,1.886544E+01,-5.917672E+00,5.845970E+02,1.919073E+01,-5.077484E+00,1.374326E+03
1.903064E+01,3.892412E-01,2.489635E+02,1.907845E+01,-7.575834E+00,3.146232E+02,1.893539E+01,-3.226819E+00,2.782312E+02,1.898507E+01,-6.701936E+00,1.820029E+02,1.887537E+01,-5.919824E+00,5.845016E+02,1.920190E+01,-5.077200E+00,1.374988E+03
1.904475E+01,3.891234E-01,2.489159E+02,1.909109E+01,-7.578274E+00,3.140245E+02,1.894780E+01,-3.226923E+00,2.783679E+02,1.899681E+01,-6.704326E+00,1.819353E+02,1.889408E+01,-5.920647E+00,5.841638E+02,1.921751E+01,-5.078544E+00,1.374331E+03
1.905838E+01,3.889669E-01,2.491481E+02,1.910535E+01,-7.579428E+00,3.141754E+02,1.896003E+01,-3.228511E+00,2.784947E+02,1.900926E+01,-6.705897E+00,1.820088E+02,1.890384E+01,-5.924127E+00,5.838546E+02,1.923257E+01,-5.078434E+00,1.371929E+03
1.907011E+01,3.882683E-01,2.488334E+02,1.911773E+01,-7.581485E+00,3.140846E+02,1.897252E+01,-3.231319E+00,2.785656E+02,1.902477E+01,-6.707298E+00,1.818586E+02,1.891513E+01,-5.928328E+00,5.838633E+02,1.924186E+01,-5.079067E+00,1.372650E+03
1.908350E+01,3.869911E-01,2.489013E+02,1.912931E+01,-7.583453E+00,3.141233E+02,1.898544E+01,-3.231615E+00,2.782268E+02,1.903312E+01,-6.708100E+00,1.819308E+02,1.893065E+01,-5.928605E+00,5.837286E+02,1.924970E+01,-5.078989E+00,1.373020E+03
1.909526E+01,3.863375E-01,2.489917E+02,1.914292E+01,-7.585472E+00,3.137796E+02,1.899714E+01,-3.233364E+00,2.781920E+02,1.904660E+01,-6.711060E+00,1.818889E+02,1.894390E+01,-5.929785E+00,5.838793E+02,1.927108E+01,-5.081076E+00,1.373832E+03
1.910735E+01,3.873511E-01,2.493101E+02,1.915595E+01,-7.587299E+00,3.136149E+02,1.901006E+01,-3.233706E+00,2.778716E+02,1.906046E+01,-6.711907E+00,1.818076E+02,1.895150E+01,-5.931377E+00,5.839279E+02,1.928335E+01,-5.081154E+00,1.373047E+03
1.912195E+01,3.861489E-01,2.491709E+02,1.916639E+01,-7.588132E+00,3.134348E+02,1.902237E+01,-3.233757E+00,2.780552E+02,1.907458E+01,-6.714764E+00,1.818731E+02,1.896524E+01,-5.934301E+00,5.838421E+02,1.928712E+01,-5.081857E+00,1.372891E+03
1.913213E+01,3.854610E-01,2.491672E+02,1.917922E+01,-7.590157E+00,3.134801E+02,1.903406E+01,-3.237339E+00,2.780738E+02,1.908561E+01,-6.716619E+00,1.814610E+02,1.897733E+01,-5.935294E+00,5.835938E+02,1.930352E+01,-5.081365E+00,1.373133E+03
1.914499E+01,3.852853E-01,2.490808E+02,1.919299E+01,-7.592119E+00,3.133404E+02,1.904866E+01,-3.236836E+00,2.779543E+02,1.909636E+01,-6.718134E+00,1.815645E+02,1.899047E+01,-5.937111E+00,5.837832E+02,1.931603E+01,-5.082839E+00,1.373370E+03
1.915777E+01,3.864297E-01,2.491522E+02,1.920526E+01,-7.593512E+00,3.133816E+02,1.906097E+01,-3.238273E+00,2.777853E+02,1.911188E+01,-6.720663E+00,1.815606E+02,1.900508E+01,-5.941292E+00,5.837821E+02,1.933841E+01,-5.083594E+00,1.374382E+03
1.916971E+01,3.848267E-01,2.493152E+02,1.921759E+01,-7.593591E+00,3.131947E+02,1.907208E+01,-3.238874E+00,2.776386E+02,1.912298E+01,-6.721569E+00,1.814687E+02,1.901516E+01,-5.943044E+00,5.835330E+02,1.935234E+01,-5.083924E+00,1.373655E+03
1.918343E+01,3.842053E-01,2.492933E+02,1.923056E+01,-7.597138E+00,3.133403E+02,1.908635E+01,-3.241028E+00,2.777828E+02,1.913264E+01,-6.723456E+00,1.815255E+02,1.902856E+01,-5.944907E+00,5.840300E+02,1.936280E+01,-5.085171E+00,1.372230E+03
1.919629E+01,3.845460E-01,2.492560E+02,1.924265E+01,-7.598195E+00,3.132886E+02,1.909759E+01,-3.241965E+00,2.774654E+02,1.914911E+01,-6.726954E+00,1.817223E+02,1.904050E+01,-5.946530E+00,5.836863E+02,1.937385E+01,-5.085404E+00,1.372127E+03
1.921150E+01,3.829238E-01,2.490295E+02,1.925564E+01,-7.600132E+00,3.132703E+02,1.911085E+01,-3.242075E+00,2.776945E+02,1.916000E+01,-6.728829E+00,1.817548E+02,1.905365E+01,-5.948973E+00,5.837809E+02,1.938945E+01,-5.087179E+00,1.372646E+03
1.922274E+01,3.832966E-01,2.490269E+02,1.926766E+01,-7.601409E+00,3.124307E+02,1.912268E+01,-3.243540E+00,2.775426E+02,1.917104E+01,-6.729998E+00,1.814926E+02,1.906597E+01,-5.950829E+00,5.831335E+02,1.940692E+01,-5.086889E+00,1.373271E+03
1.923287E+01,3.831916E-01,2.488925E+02,1.928195E+01,-7.603487E+00,3.126732E+02,1.913501E+01,-3.244629E+00,2.776085E+02,1.918386E+01,-6.730903E+00,1.816555E+02,1.907920E+01,-5.951627E+00,5.832593E+02,1.940963E+01,-5.087819E+00,1.372450E+03
1.924819E+01,3.817087E-01,2.489381E+02,1.929514E+01,-7.603830E+00,3.128573E+02,1.914796E+01,-3.246683E+00,2.775332E+02,1.919747E+01,-6.735287E+00,1.817672E+02,1.909142E+01,-5.953863E+00,5.833602E+02,1.942869E+01,-5.088388E+00,1.370479E+03
1.926140E+01,3.828338E-01,2.486772E+02,1.930759E+01,-7.606648E+00,3.130714E+02,1.915954E+01,-3.248108E+00,2.775050E+02,1.920993E+01,-6.736200E+00,1.816704E+02,1.910310E+01,-5.956589E+00,5.831206E+02,1.944360E+01,-5.090293E+00,1.370294E+03
1.927620E+01,3.829431E-01,2.490588E+02,1.931993E+01,-7.608559E+00,3.128021E+02,1.917374E+01,-3.248928E+00,2.771793E+02,1.922037E+01,-6.738375E+00,1.814998E+02,1.911598E+01,-5.959192E+00,5.833997E+02,1.945041E+01,-5.090422E+00,1.371888E+03
1.926941E+01,3.829045E-01,2.488180E+02,1.933392E+01,-7.609088E+00,3.129635E+02,1.918370E+01,-3.250038E+00,2.773054E+02,1.923624E+01,-6.740205E+00,1.813745E+02,1.912850E+01,-5.961512E+00,5.833286E+02,1.946508E+01,-5.092585E+00,1.371525E+03
1.931124E+01,3.801915E-01,2.487580E+02,1.934442E+01,-7.610849E+00,3.129282E+02,1.919814E+01,-3.251019E+00,2.774133E+02,1.924827E+01,-6.743375E+00,1.816780E+02,1.914096E+01,-5.962272E+00,5.832515E+02,1.947872E+01,-5.093400E+00,1.370916E+03
1.930470E+01,3.811323E-01,2.488776E+02,1.935819E+01,-7.612280E+00,3.129371E+02,1.921037E+01,-3.251554E+00,2.771657E+02,1.925864E+01,-6.745180E+00,1.813968E+02,1.915409E+01,-5.965159E+00,5.831618E+02,1.949218E+01,-5.094219E+00,1.370248E+03
1.932537E+01,3.800736E-01,2.490792E+02,1.937322E+01,-7.613720E+00,3.125362E+02,1.922128E+01,-3.253058E+00,2.771334E+02,1.927077E+01,-6.746829E+00,1.815860E+02,1.916555E+01,-5.967916E+00,5.825328E+02,1.950324E+01,-5.094820E+00,1.370606E+03
1.933812E+01,3.796815E-01,2.488398E+02,1.938111E+01,-7.615062E+00,3.128035E+02,1.923522E+01,-3.252683E+00,2.772585E+02,1.928603E+01,-6.749398E+00,1.817481E+02,1.917836E+01,-5.968940E+00,5.833413E+02,1.951711E+01,-5.097042E+00,1.371242E+03
1.935068E+01,3.796879E-01,2.488653E+02,1.939435E+01,-7.618578E+00,3.128960E+02,1.924672E+01,-3.255309E+00,2.772492E+02,1.929829E+01,-6.751266E+00,1.816345E+02,1.919149E+01,-5.971222E+00,5.829632E+02,1.953210E+01,-5.095956E+00,1.372357E+03
1.936158E+01,3.790064E-01,2.487374E+02,1.940898E+01,-7.619933E+00,3.129168E+02,1.925946E+01,-3.256870E+00,2.774869E+02,1.931027E+01,-6.751234E+00,1.812974E+02,1.920352E+01,-5.973716E+00,5.828490E+02,1.954730E+01,-5.098018E+00,1.370337E+03
1.937625E+01,3.788821E-01,2.489340E+02,1.942105E+01,-7.620773E+00,3.124188E+02,1.927109E+01,-3.256413E+00,2.770344E+02,1.932267E+01,-6.753994E+00,1.813541E+02,1.921575E+01,-5.974869E+00,5.828450E+02,1.955258E+01,-5.099825E+00,1.370624E+03
1.938736E+01,3.802044E-01,2.488293E+02,1.943554E+01,-7.623902E+00,3.123869E+02,1.928342E+01,-3.257606E+00,2.773133E+02,1.933675E+01,-6.757295E+00,1.814278E+02,1.922787E+01,-5.979353E+00,5.825844E+02,1.957302E+01,-5.098367E+00,1.371462E+03
1.940243E+01,3.774892E-01,2.489401E+02,1.945097E+01,-7.624437E+00,3.125635E+02,1.929526E+01,-3.259033E+00,2.772307E+02,1.934814E+01,-6.759451E+00,1.815268E+02,1.924089E+01,-5.980823E+00,5.827331E+02,1.958179E+01,-5.097527E+00,1.371894E+03
1.941323E+01,3.788114E-01,2.488403E+02,1.945770E+01,-7.625650E+00,3.124759E+02,1.931182E+01,-3.260744E+00,2.773038E+02,1.935881E+01,-6.761485E+00,1.815972E+02,1.925262E+01,-5.982795E+00,5.824845E+02,1.959523E+01,-5.101925E+00,1.371064E+03
1.942573E+01,3.783528E-01,2.488068E+02,1.947498E+01,-7.627251E+00,3.119969E+02,1.932336E+01,-3.261678E+00,2.772700E+02,1.937111E+01,-6.761917E+00,1.813085E+02,1.926640E+01,-5.986131E+00,5.821128E+02,1.960612E+01,-5.101279E+00,1.370854E+03
1.943886E+01,3.772814E-01,2.487101E+02,1.948858E+01,-7.630166E+00,3.118938E+02,1.933586E+01,-3.262873E+00,2.772872E+02,1.938339E+01,-6.763484E+00,1.813857E+02,1.928017E+01,-5.987395E+00,5.820422E+02,1.962361E+01,-5.103599E+00,1.370057E+03
1.945159E+01,3.775428E-01,2.486903E+02,1.949489E+01,-7.631760E+00,3.121305E+02,1.934745E+01,-3.264789E+00,2.769007E+02,1.939642E+01,-6.766347E+00,1.812503E+02,1.928945E+01,-5.990235E+00,5.818060E+02,1.963363E+01,-5.105019E+00,1.371075E+03
1.946353E+01,3.772942E-01,2.487857E+02,1.950918E+01,-7.633585E+00,3.123938E+02,1.936355E+01,-3.265311E+00,2.765668E+02,1.940850E+01,-6.767880E+00,1.815781E+02,1.930530E+01,-5.992188E+00,5.818845E+02,1.965045E+01,-5.106344E+00,1.371028E+03
1.947722E+01,3.766920E-01,2.484478E+02,1.952601E+01,-7.634625E+00,3.122245E+02,1.937345E+01,-3.266267E+00,2.764821E+02,1.942114E+01,-6.770705E+00,1.815936E+02,1.931658E+01,-5.994289E+00,5.819818E+02,1.966209E+01,-5.108733E+00,1.370320E+03
