CD1_Ed_prc,CD1_Gnorm_fe_fp_MPa,CD2_Ed_prc,CD2_Gnorm_fe_fp_MPa,CD3_Ed_prc,CD3_Gnorm_fe_fp_MPa,CD4_Ed_prc,CD4_Gnorm_fe_fp_MPa,CD5_Ed_prc,CD5_Gnorm_fe_fp_MPa,CD6_Ed_prc,CD6_Gnorm_fe_fp_MPa,CU1_Ed_prc,CU1_Gnorm_fe_fp_MPa,CU2_Ed_prc,CU2_Gnorm_fe_fp_MPa,CU3_Ed_prc,CU3_Gnorm_fe_fp_MPa,CU4_Ed_prc,CU4_Gnorm_fe_fp_MPa,CU5_Ed_prc,CU5_Gnorm_fe_fp_MPa,CU6_Ed_prc,CU6_Gnorm_fe_fp_MPa,CU7_Ed_prc,CU7_Gnorm_fe_fp_MPa
2.219446E+01,-4.890917E-02,2.640767E+01,-3.126335E-02,2.380660E+01,-1.014299E-01,2.583849E+01,-3.408426E-02,2.511528E+01,-1.970750E-01,2.520066E+01,-1.552512E-01,2.244847E+01,4.230692E-02,2.220543E+01,8.030316E-01,2.243816E+01,2.229501E-01,2.254473E+01,-1.369810E-01,2.248870E+01,2.035277E-01,2.433498E+01,2.881623E-01,2.240798E+01,1.486818E-01
2.221688E+01,-2.935228E-02,2.643146E+01,-3.809282E-02,2.383029E+01,-7.530172E-02,2.586261E+01,2.722270E-03,2.513881E+01,-1.445453E-01,2.522413E+01,-1.393604E-01,2.247036E+01,1.419795E-01,2.222671E+01,7.634717E-01,2.245963E+01,2.184168E-01,2.257235E+01,-1.010410E-01,2.251051E+01,2.017568E-01,2.435780E+01,2.154800E-01,2.242851E+01,1.189362E-01
2.223844E+01,2.298982E-02,2.645616E+01,-3.680849E-02,2.385307E+01,-1.280998E-01,2.588694E+01,-5.630464E-02,2.516236E+01,-1.528321E-01,2.524867E+01,-1.856515E-01,2.249236E+01,1.309722E-01,2.224810E+01,7.618864E-01,2.248145E+01,2.169756E-01,2.260036E+01,-1.657192E-01,2.253212E+01,2.236073E-01,2.437916E+01,2.043296E-01,2.244735E+01,9.742724E-02
2.226021E+01,3.855539E-03,2.648138E+01,-1.251232E-01,2.387660E+01,-1.041391E-01,2.591115E+01,-4.590990E-02,2.518607E+01,-1.697374E-01,2.527197E+01,-2.553884E-01,2.251466E+01,1.443239E-01,2.226955E+01,7.758686E-01,2.250291E+01,1.639921E-01,2.262710E+01,-1.847654E-01,2.255338E+01,2.223782E-01,2.440135E+01,2.581347E-01,2.246556E+01,1.302046E-01
2.228229E+01,2.165329E-02,2.650517E+01,-9.527190E-02,2.390005E+01,-1.077742E-01,2.593448E+01,-1.053382E-01,2.520974E+01,-1.314828E-01,2.529548E+01,-2.088438E-01,2.253700E+01,1.207787E-01,2.229081E+01,8.125162E-01,2.252398E+01,2.151780E-01,2.265369E+01,-1.982353E-01,2.257364E+01,2.674086E-01,2.442277E+01,2.289420E-01,2.248421E+01,1.539230E-01
2.230387E+01,-1.763934E-02,2.652912E+01,-1.297224E-01,2.392350E+01,-9.945460E-02,2.595787E+01,-5.382314E-02,2.523302E+01,-1.447037E-01,2.531945E+01,-1.563658E-01,2.255866E+01,1.903139E-01,2.231225E+01,8.152809E-01,2.254573E+01,1.414209E-01,2.267756E+01,-1.710720E-01,2.259266E+01,2.364013E-01,2.444361E+01,1.832712E-01,2.250428E+01,1.989736E-01
2.232698E+01,-1.626214E-02,2.655214E+01,-1.239304E-01,2.394719E+01,-9.312038E-02,2.598174E+01,-3.612714E-02,2.525629E+01,-1.211057E-01,2.534271E+01,-2.189395E-01,2.258084E+01,1.194738E-01,2.233358E+01,8.390244E-01,2.256723E+01,1.361587E-01,2.270295E+01,-1.451017E-01,2.261240E+01,2.286089E-01,2.446573E+01,2.269438E-01,2.252485E+01,2.147106E-01
2.234908E+01,-2.624261E-02,2.657587E+01,-1.782610E-01,2.397027E+01,-1.300762E-01,2.600482E+01,-4.888463E-02,2.527915E+01,-6.576847E-02,2.536511E+01,-1.781317E-01,2.260282E+01,1.069310E-01,2.235484E+01,7.895963E-01,2.258797E+01,1.337170E-01,2.272787E+01,-2.065483E-01,2.263366E+01,2.183978E-01,2.448742E+01,2.877702E-01,2.254455E+01,1.962429E-01
2.237107E+01,6.886556E-03,2.659989E+01,-2.061058E-01,2.399331E+01,-6.024371E-02,2.602841E+01,-4.604039E-02,2.530239E+01,-5.498253E-02,2.538773E+01,-1.815080E-01,2.262476E+01,9.000121E-02,2.237635E+01,8.462097E-01,2.260869E+01,1.295949E-01,2.275439E+01,-1.759038E-01,2.265568E+01,2.676555E-01,2.450980E+01,2.185263E-01,2.256355E+01,2.280133E-01
2.239350E+01,-6.558730E-02,2.662192E+01,-1.069626E-01,2.401673E+01,-1.006462E-01,2.605164E+01,-5.928188E-02,2.532623E+01,-6.177498E-02,2.541176E+01,-1.074570E-01,2.264686E+01,1.846803E-01,2.239715E+01,8.269093E-01,2.263160E+01,1.147321E-01,2.277749E+01,-1.539316E-01,2.267720E+01,1.450635E-01,2.453129E+01,1.710446E-01,2.258161E+01,2.117133E-01
2.241576E+01,3.647514E-02,2.664541E+01,-1.139054E-01,2.404004E+01,-8.974741E-02,2.607494E+01,-7.173334E-02,2.534930E+01,-7.835353E-02,2.543497E+01,-1.229343E-01,2.266873E+01,1.848946E-01,2.241832E+01,8.731373E-01,2.265420E+01,1.483424E-01,2.280097E+01,-1.314626E-01,2.269929E+01,2.389759E-01,2.455311E+01,1.698390E-01,2.260051E+01,1.915940E-01
2.243776E+01,-3.160677E-02,2.666895E+01,-8.925509E-02,2.406326E+01,-6.026180E-02,2.609822E+01,-4.864806E-02,2.537285E+01,-8.995639E-02,2.545925E+01,-1.111989E-01,2.269097E+01,1.531030E-01,2.243892E+01,8.508828E-01,2.267597E+01,1.253621E-01,2.282403E+01,-1.330422E-01,2.271931E+01,1.316022E-01,2.457363E+01,1.850537E-01,2.261966E+01,2.078673E-01
2.246082E+01,-4.189957E-02,2.669178E+01,-1.030322E-01,2.408751E+01,-6.186773E-02,2.612129E+01,-3.533461E-02,2.539647E+01,-8.811144E-02,2.548270E+01,-1.260295E-01,2.271307E+01,9.986875E-02,2.245976E+01,8.075128E-01,2.269717E+01,1.361810E-01,2.284525E+01,-8.782264E-02,2.274192E+01,2.353147E-01,2.459732E+01,9.997621E-02,2.263965E+01,1.802752E-01
2.248338E+01,-1.210988E-02,2.671494E+01,-3.209740E-02,2.411124E+01,-7.933755E-02,2.614448E+01,-5.185424E-03,2.541891E+01,-1.190826E-01,2.550620E+01,-1.297699E-01,2.273484E+01,1.419293E-01,2.248113E+01,7.439870E-01,2.271814E+01,2.317950E-01,2.286870E+01,-1.274734E-01,2.276225E+01,1.378756E-01,2.461872E+01,1.138978E-01,2.266060E+01,2.311500E-01
2.250531E+01,-2.860630E-02,2.673790E+01,-4.397382E-02,2.413509E+01,-4.297216E-02,2.616784E+01,-2.354278E-02,2.544211E+01,-1.781787E-01,2.552888E+01,-1.175688E-01,2.275664E+01,6.527478E-02,2.250318E+01,7.622297E-01,2.273967E+01,1.848915E-01,2.288991E+01,-7.165410E-02,2.278417E+01,2.192120E-01,2.464325E+01,1.754381E-01,2.268004E+01,2.301640E-01
2.252798E+01,-2.114667E-02,2.676196E+01,-5.514692E-02,2.415867E+01,-3.506783E-02,2.619118E+01,-6.006080E-02,2.546564E+01,-1.260016E-01,2.555243E+01,-1.116452E-01,2.277896E+01,1.307247E-01,2.252444E+01,7.712655E-01,2.276048E+01,2.119285E-01,2.291258E+01,-1.372539E-01,2.280636E+01,9.253634E-02,2.466735E+01,2.393128E-01,2.269835E+01,1.435214E-01
2.254998E+01,1.718528E-02,2.678513E+01,-2.710013E-02,2.418293E+01,-5.927977E-02,2.621454E+01,-4.403387E-02,2.548929E+01,-8.956202E-02,2.557562E+01,-1.034844E-01,2.280079E+01,2.249717E-01,2.254570E+01,7.584389E-01,2.278140E+01,1.834793E-01,2.293373E+01,-1.606390E-01,2.282731E+01,1.683684E-01,2.469041E+01,2.364337E-01,2.271905E+01,1.647154E-01
2.257235E+01,3.189859E-02,2.680840E+01,6.436441E-04,2.420625E+01,-1.158326E-02,2.623819E+01,-6.448927E-02,2.551343E+01,-1.490789E-01,2.559870E+01,-1.551620E-01,2.282256E+01,1.411279E-01,2.256724E+01,7.722235E-01,2.280293E+01,2.495271E-01,2.295543E+01,-9.846998E-02,2.284791E+01,1.080631E-01,2.471264E+01,1.570468E-02,2.273856E+01,1.448920E-01
2.259480E+01,1.056034E-02,2.683159E+01,-3.329396E-02,2.423042E+01,-7.203866E-02,2.626119E+01,-3.611564E-02,2.553684E+01,-1.238356E-01,2.562253E+01,-1.957486E-01,2.284440E+01,2.259360E-01,2.258931E+01,7.338628E-01,2.282383E+01,2.066655E-01,2.297670E+01,-1.891894E-01,2.286817E+01,1.167400E-01,2.473642E+01,2.163810E-01,2.275816E+01,1.433834E-01
2.261624E+01,1.150730E-01,2.685502E+01,-1.050449E-01,2.425443E+01,-9.250797E-02,2.628427E+01,-8.312514E-02,2.556011E+01,-6.138530E-02,2.564507E+01,-2.182798E-01,2.286636E+01,1.607001E-01,2.261169E+01,7.443021E-01,2.284417E+01,2.389403E-01,2.299955E+01,-1.749322E-01,2.288894E+01,9.804632E-02,2.476121E+01,1.538748E-01,2.277809E+01,1.477619E-01
2.263842E+01,2.478371E-02,2.687857E+01,-1.244643E-01,2.427723E+01,-8.296216E-02,2.630800E+01,8.241614E-03,2.558373E+01,-3.758613E-02,2.566887E+01,-1.641400E-01,2.288833E+01,1.966800E-01,2.263380E+01,7.277349E-01,2.286463E+01,1.937603E-01,2.302204E+01,-1.695587E-01,2.290999E+01,1.339983E-01,2.478374E+01,1.500794E-01,2.279763E+01,1.429360E-01
2.266091E+01,4.055226E-02,2.690362E+01,-7.925268E-02,2.430057E+01,-5.590357E-02,2.633172E+01,-7.053186E-02,2.560724E+01,-1.119388E-01,2.569261E+01,-1.632729E-01,2.291007E+01,1.404008E-01,2.265680E+01,7.556254E-01,2.288538E+01,1.987121E-01,2.304360E+01,-1.521084E-01,2.293143E+01,8.193069E-02,2.480760E+01,2.286006E-01,2.281790E+01,1.081218E-01
2.268250E+01,6.436499E-02,2.692900E+01,-7.746252E-02,2.432498E+01,-5.502315E-02,2.635535E+01,-1.499423E-02,2.563083E+01,-1.188781E-01,2.571701E+01,-1.478430E-01,2.293196E+01,1.891896E-01,2.267961E+01,7.719313E-01,2.290622E+01,1.957633E-01,2.306537E+01,-1.381138E-01,2.295168E+01,1.481985E-01,2.483071E+01,3.335177E-01,2.283764E+01,1.451433E-01
2.270461E+01,3.263697E-02,2.695308E+01,-9.918596E-02,2.434886E+01,-5.564146E-02,2.637820E+01,-6.898726E-02,2.565476E+01,-3.448433E-02,2.574091E+01,-1.802741E-01,2.295398E+01,1.426788E-01,2.270161E+01,7.888599E-01,2.292755E+01,1.781319E-01,2.308660E+01,-1.825311E-01,2.297293E+01,1.706053E-01,2.485268E+01,3.278378E-01,2.285704E+01,1.610419E-01
2.272666E+01,8.797605E-03,2.697831E+01,-6.423998E-02,2.437215E+01,-6.290138E-02,2.640124E+01,-4.280114E-03,2.567842E+01,3.006530E-02,2.576440E+01,-1.250851E-01,2.297610E+01,1.877319E-01,2.272368E+01,7.745693E-01,2.294817E+01,1.730782E-01,2.310823E+01,-1.438624E-01,2.299346E+01,1.140295E-01,2.487463E+01,2.915377E-01,2.287602E+01,1.283857E-01
2.274907E+01,-3.245970E-03,2.700067E+01,-3.569195E-02,2.439471E+01,-7.798390E-02,2.642459E+01,-4.364918E-02,2.570198E+01,7.304736E-03,2.578713E+01,-6.485722E-02,2.299814E+01,1.132598E-01,2.274638E+01,7.201604E-01,2.296970E+01,1.706248E-01,2.313007E+01,-8.138166E-02,2.301481E+01,2.050021E-01,2.489630E+01,2.982564E-01,2.289494E+01,2.231285E-01
2.277092E+01,-4.358606E-02,2.702317E+01,-1.069753E-01,2.441639E+01,-3.099482E-02,2.644779E+01,-7.320877E-02,2.572537E+01,-2.525002E-02,2.581175E+01,-9.331396E-02,2.302010E+01,1.438999E-01,2.276975E+01,7.000831E-01,2.299094E+01,1.750033E-01,2.315091E+01,-6.948104E-02,2.303793E+01,1.547161E-01,2.491927E+01,2.960876E-01,2.291224E+01,1.165471E-01
2.279257E+01,-2.642723E-02,2.704648E+01,-3.164749E-02,2.443981E+01,-8.135570E-02,2.647134E+01,-1.193276E-01,2.574907E+01,-3.083338E-02,2.583598E+01,-1.303199E-01,2.304206E+01,8.873836E-02,2.279286E+01,7.127639E-01,2.301222E+01,1.865800E-01,2.317130E+01,-1.351433E-01,2.305956E+01,1.641978E-01,2.494227E+01,4.313497E-01,2.293093E+01,1.734253E-01
2.281470E+01,-6.359091E-02,2.707078E+01,-4.577173E-02,2.446236E+01,-4.006266E-02,2.649534E+01,-5.824517E-02,2.577235E+01,-5.374504E-02,2.586005E+01,-1.176505E-01,2.306412E+01,1.030494E-01,2.281593E+01,7.163185E-01,2.303338E+01,2.071903E-01,2.319268E+01,-9.202112E-02,2.308138E+01,1.413679E-01,2.496401E+01,2.131885E-01,2.294968E+01,1.793790E-01
2.283700E+01,-3.584973E-02,2.709405E+01,-2.969332E-02,2.448546E+01,8.196607E-03,2.651848E+01,-5.702491E-02,2.579529E+01,-9.737706E-02,2.588368E+01,-6.886330E-02,2.308623E+01,1.082589E-01,2.283847E+01,7.028130E-01,2.305400E+01,1.560573E-01,2.321319E+01,-3.779582E-02,2.310415E+01,1.788009E-01,2.498488E+01,3.275525E-01,2.296929E+01,1.753687E-01
2.285913E+01,3.532572E-02,2.711681E+01,7.115050E-03,2.450955E+01,-2.045003E-02,2.654196E+01,-9.375621E-02,2.581848E+01,-8.912709E-02,2.590722E+01,-9.895470E-02,2.310818E+01,1.511791E-01,2.286203E+01,6.452998E-01,2.307542E+01,1.445357E-01,2.323370E+01,-5.698836E-02,2.312606E+01,1.186493E-01,2.500731E+01,3.361470E-01,2.298868E+01,1.758200E-01
2.288111E+01,2.520709E-03,2.713855E+01,-1.337995E-02,2.453288E+01,-4.327133E-02,2.656457E+01,-8.452499E-02,2.584164E+01,-2.430674E-02,2.592994E+01,-1.128418E-01,2.313024E+01,1.410590E-01,2.288536E+01,6.635968E-01,2.309687E+01,2.028034E-01,2.325381E+01,-7.912312E-02,2.314993E+01,1.599468E-01,2.502973E+01,3.153841E-01,2.300710E+01,1.238303E-01
2.290344E+01,-2.824240E-02,2.715932E+01,-6.661299E-02,2.455556E+01,-4.114226E-02,2.658741E+01,-6.121112E-02,2.586441E+01,-3.586502E-02,2.595196E+01,-1.397881E-01,2.315224E+01,2.181132E-01,2.290854E+01,6.495273E-01,2.311828E+01,1.673947E-01,2.327408E+01,-1.519769E-01,2.317349E+01,1.123992E-01,2.505106E+01,2.195386E-01,2.302521E+01,1.741513E-01
2.292591E+01,-3.248589E-02,2.718220E+01,-4.591776E-02,2.457881E+01,-1.972205E-03,2.661113E+01,-8.303278E-02,2.588801E+01,-1.107121E-01,2.597682E+01,-1.000133E-01,2.317408E+01,1.327701E-01,2.293223E+01,6.475570E-01,2.313874E+01,1.959764E-01,2.329433E+01,-1.084865E-01,2.319730E+01,1.103494E-01,2.507485E+01,2.262494E-01,2.304409E+01,1.488391E-01
2.294873E+01,4.390592E-02,2.720359E+01,-7.860960E-02,2.460264E+01,-4.419773E-02,2.663432E+01,-6.633184E-02,2.591173E+01,-7.664981E-02,2.600044E+01,-6.809290E-02,2.319602E+01,2.002717E-01,2.295589E+01,6.381611E-01,2.315962E+01,1.438273E-01,2.331543E+01,-1.401374E-01,2.322126E+01,7.313358E-02,2.509860E+01,3.246930E-01,2.306392E+01,1.707142E-01
2.297093E+01,3.196921E-02,2.722795E+01,-4.690394E-02,2.462719E+01,6.424632E-03,2.665795E+01,-5.146173E-03,2.593521E+01,-7.611569E-02,2.602495E+01,-1.227302E-01,2.321773E+01,1.702649E-01,2.297946E+01,6.713862E-01,2.318131E+01,1.847275E-01,2.333518E+01,-1.575123E-01,2.324543E+01,5.507509E-02,2.512089E+01,2.273897E-01,2.308349E+01,1.471690E-01
2.299313E+01,5.993633E-02,2.725188E+01,-4.282212E-02,2.465178E+01,-3.665469E-02,2.668122E+01,1.053007E-02,2.595897E+01,-7.194294E-02,2.604789E+01,-9.748314E-02,2.323966E+01,1.941279E-01,2.300276E+01,7.001889E-01,2.320192E+01,1.552339E-01,2.335685E+01,-1.239227E-01,2.326949E+01,1.077059E-01,2.514298E+01,1.072516E-01,2.310266E+01,9.894502E-02
2.301561E+01,-3.153687E-02,2.727479E+01,-8.958177E-02,2.467604E+01,-2.663650E-02,2.670423E+01,6.904737E-03,2.598185E+01,-6.740493E-02,2.607170E+01,-1.594595E-01,2.326178E+01,2.113665E-01,2.302589E+01,6.395238E-01,2.322289E+01,1.560431E-01,2.337686E+01,-1.367384E-01,2.329399E+01,9.170083E-02,2.516524E+01,1.648865E-01,2.312247E+01,9.122978E-02
2.303788E+01,4.673121E-02,2.729762E+01,-2.621070E-02,2.470037E+01,-5.575062E-02,2.672705E+01,-2.802877E-02,2.600546E+01,-8.735003E-02,2.609421E+01,-1.187742E-01,2.328368E+01,2.128836E-01,2.304948E+01,6.942268E-01,2.324442E+01,1.397474E-01,2.339663E+01,-1.369380E-01,2.331876E+01,2.054763E-02,2.518602E+01,2.123326E-01,2.314270E+01,1.414747E-01
2.306023E+01,-5.010952E-05,2.732061E+01,-6.468366E-02,2.472383E+01,-6.902544E-02,2.675075E+01,6.215299E-03,2.602937E+01,-7.117762E-02,2.611682E+01,-1.619306E-01,2.330545E+01,2.000660E-01,2.307201E+01,7.135124E-01,2.326602E+01,1.695077E-01,2.341642E+01,-1.779856E-01,2.334347E+01,5.156081E-02,2.520984E+01,2.605136E-01,2.316163E+01,1.423662E-01
2.308282E+01,-1.157828E-02,2.734457E+01,-6.366693E-02,2.474746E+01,-6.808073E-02,2.677388E+01,4.221335E-02,2.605314E+01,-8.553602E-02,2.614006E+01,-1.357510E-01,2.332764E+01,1.677900E-01,2.309391E+01,7.071873E-01,2.328680E+01,1.572997E-01,2.343538E+01,-1.631353E-01,2.336864E+01,6.571887E-02,2.523132E+01,1.713525E-01,2.318152E+01,4.460495E-02
2.310476E+01,1.782512E-02,2.736790E+01,-3.362145E-02,2.477207E+01,-8.237275E-02,2.679755E+01,5.941544E-02,2.607662E+01,-1.020237E-01,2.616389E+01,-1.765053E-01,2.334958E+01,1.810801E-01,2.311654E+01,6.682484E-01,2.330759E+01,1.786861E-01,2.345480E+01,-1.584717E-01,2.339362E+01,1.144778E-01,2.525176E+01,2.810403E-02,2.320311E+01,6.117635E-02
2.312700E+01,-7.477981E-03,2.739213E+01,7.166112E-02,2.479561E+01,-7.401217E-02,2.682113E+01,-8.008447E-03,2.610036E+01,-6.897721E-02,2.618765E+01,-2.035702E-01,2.337154E+01,7.089790E-02,2.314033E+01,6.708284E-01,2.332889E+01,1.664611E-01,2.347517E+01,-1.843038E-01,2.341856E+01,2.389572E-02,2.527461E+01,2.115196E-01,2.322521E+01,6.420267E-02
2.314885E+01,9.462791E-03,2.741468E+01,8.363672E-03,2.481928E+01,-1.353534E-01,2.684406E+01,1.442583E-02,2.612427E+01,-3.369845E-02,2.620935E+01,-1.549552E-01,2.339349E+01,1.332127E-01,2.316372E+01,7.276172E-01,2.335090E+01,1.741675E-01,2.349575E+01,-1.578439E-01,2.344347E+01,1.125784E-01,2.529581E+01,1.908418E-01,2.324833E+01,1.258569E-01
2.317111E+01,-3.271421E-03,2.743797E+01,-2.667022E-02,2.484212E+01,-9.511988E-02,2.686752E+01,-5.271567E-02,2.614753E+01,-1.134172E-01,2.623284E+01,-2.550306E-01,2.341539E+01,1.493744E-01,2.318614E+01,6.968116E-01,2.337315E+01,1.751929E-01,2.351575E+01,-2.037983E-01,2.346848E+01,8.534854E-02,2.531695E+01,1.459942E-01,2.326924E+01,1.106062E-01
2.319311E+01,1.425715E-02,2.746149E+01,-1.067263E-01,2.486602E+01,-1.164497E-01,2.689080E+01,-6.606035E-02,2.617044E+01,-1.284398E-01,2.625455E+01,-1.884118E-01,2.343749E+01,1.610872E-01,2.320868E+01,6.747114E-01,2.339417E+01,1.864394E-01,2.353631E+01,-1.202573E-01,2.349360E+01,1.229814E-01,2.533957E+01,1.799515E-01,2.329217E+01,4.711322E-02
2.321526E+01,-2.235721E-02,2.748525E+01,-6.830622E-02,2.488935E+01,-9.412939E-02,2.691383E+01,-6.047851E-02,2.619353E+01,-1.140411E-01,2.627745E+01,-2.198083E-01,2.345945E+01,1.144917E-01,2.323117E+01,7.022729E-01,2.341641E+01,1.718611E-01,2.355561E+01,-1.725317E-01,2.351887E+01,5.334173E-02,2.536130E+01,2.266582E-01,2.331651E+01,6.235806E-02
2.323728E+01,1.448627E-02,2.750949E+01,-9.811353E-02,2.491258E+01,-6.745503E-02,2.693707E+01,-3.132623E-02,2.621671E+01,-1.464444E-01,2.630075E+01,-1.808735E-01,2.348140E+01,1.962979E-01,2.325338E+01,7.667490E-01,2.343863E+01,1.881109E-01,2.357675E+01,-1.706631E-01,2.354298E+01,1.297974E-01,2.538265E+01,1.997946E-01,2.334028E+01,5.239152E-02
2.325951E+01,4.169371E-03,2.753315E+01,-9.082651E-02,2.493596E+01,-9.388441E-02,2.696080E+01,-5.377225E-02,2.623988E+01,-1.267033E-01,2.632374E+01,-1.356290E-01,2.350345E+01,7.871963E-02,2.327482E+01,6.800969E-01,2.346104E+01,1.262304E-01,2.359708E+01,-1.061211E-01,2.356754E+01,1.622642E-01,2.540595E+01,2.202200E-01,2.336536E+01,6.427430E-02
2.328193E+01,-6.430133E-02,2.755706E+01,-5.165577E-02,2.495992E+01,-9.852775E-02,2.698366E+01,-3.427400E-02,2.626377E+01,-1.472168E-01,2.634786E+01,-1.368481E-01,2.352541E+01,1.634779E-01,2.329795E+01,6.797290E-01,2.348395E+01,1.917383E-01,2.361768E+01,-8.039083E-02,2.359343E+01,2.220881E-01,2.542706E+01,1.769469E-01,2.339121E+01,5.298870E-02
2.330390E+01,-6.605068E-02,2.758026E+01,-6.226278E-02,2.498383E+01,-1.167024E-01,2.700699E+01,-7.803311E-02,2.628740E+01,-1.568393E-01,2.637040E+01,-1.452304E-01,2.354727E+01,1.092955E-01,2.332051E+01,6.983051E-01,2.350693E+01,1.490853E-01,2.363978E+01,-7.632544E-02,2.361810E+01,1.530804E-01,2.545037E+01,2.046044E-01,2.341864E+01,3.758277E-02
2.332644E+01,-4.915251E-02,2.760382E+01,-1.408209E-01,2.500685E+01,-8.142780E-02,2.702957E+01,-4.705192E-02,2.631109E+01,-1.358628E-01,2.639436E+01,-1.904551E-01,2.356923E+01,2.000906E-01,2.334270E+01,7.495018E-01,2.353047E+01,1.170269E-01,2.366022E+01,-1.469982E-01,2.364378E+01,1.745265E-01,2.547429E+01,3.733360E-01,2.344577E+01,2.988837E-02
2.334875E+01,-4.467191E-02,2.762762E+01,-1.140988E-01,2.502996E+01,-7.594384E-02,2.705314E+01,-6.262753E-02,2.633493E+01,-2.323186E-01,2.641939E+01,-1.387819E-01,2.359103E+01,1.821580E-01,2.336353E+01,7.475781E-01,2.355391E+01,1.359972E-01,2.368050E+01,-1.554590E-01,2.366803E+01,2.072846E-01,2.549651E+01,2.941928E-01,2.347381E+01,-9.568087E-03
2.337114E+01,4.841577E-03,2.765124E+01,-1.217278E-01,2.505308E+01,-5.208854E-02,2.707673E+01,-4.715429E-02,2.635765E+01,-1.829106E-01,2.644387E+01,-1.141633E-01,2.361308E+01,2.349870E-01,2.338414E+01,7.579645E-01,2.357865E+01,1.241336E-01,2.370073E+01,-9.301255E-02,2.369235E+01,1.357259E-01,2.552029E+01,2.660931E-01,2.350181E+01,-2.850334E-02
2.339312E+01,-4.007089E-02,2.767526E+01,-9.524001E-02,2.507690E+01,-8.839791E-02,2.709964E+01,9.948875E-03,2.638090E+01,-9.236660E-02,2.646725E+01,-7.011834E-02,2.363492E+01,8.698128E-02,2.340510E+01,7.230041E-01,2.360170E+01,1.383776E-01,2.371946E+01,-2.451549E-02,2.371630E+01,1.736631E-01,2.554328E+01,3.187633E-01,2.353165E+01,-1.684780E-02
2.341572E+01,-4.868123E-02,2.769798E+01,-6.591588E-02,2.509958E+01,-5.328375E-02,2.712278E+01,-4.279705E-02,2.640486E+01,-1.112987E-01,2.649085E+01,-4.902800E-02,2.365669E+01,1.587808E-01,2.342680E+01,7.895997E-01,2.362554E+01,1.156306E-01,2.374006E+01,-7.368198E-02,2.373997E+01,1.956139E-01,2.556472E+01,3.255612E-01,2.356070E+01,-2.586560E-02
2.343796E+01,-1.141738E-02,2.772072E+01,-6.928154E-02,2.512249E+01,-8.438271E-02,2.714625E+01,-6.335535E-02,2.642841E+01,-7.961529E-02,2.651520E+01,-1.347552E-01,2.367863E+01,1.002498E-01,2.344790E+01,7.565825E-01,2.364975E+01,1.487837E-01,2.376026E+01,-7.147402E-02,2.376327E+01,2.179934E-01,2.558790E+01,2.667123E-01,2.359041E+01,-2.413445E-02
2.346039E+01,2.384042E-02,2.774432E+01,-1.382498E-02,2.514664E+01,-7.405461E-02,2.716885E+01,-2.989127E-02,2.645249E+01,-4.583250E-02,2.653769E+01,-1.057772E-01,2.370047E+01,1.450173E-01,2.346917E+01,7.581467E-01,2.367425E+01,1.234049E-01,2.378089E+01,-9.655526E-02,2.378760E+01,2.033570E-01,2.561044E+01,3.136301E-01,2.362013E+01,-3.410385E-02
2.348248E+01,-1.166550E-02,2.776825E+01,-6.844689E-02,2.516927E+01,-3.854917E-02,2.719213E+01,-1.692465E-02,2.647629E+01,-1.148794E-01,2.656197E+01,-8.722277E-02,2.372227E+01,1.197142E-01,2.349043E+01,7.860312E-01,2.369890E+01,1.459628E-01,2.380089E+01,-9.327626E-02,2.381045E+01,1.835191E-01,2.563181E+01,4.236118E-01,2.365008E+01,-3.386509E-02
2.350472E+01,7.578501E-02,2.779270E+01,-1.069353E-01,2.519249E+01,-3.872003E-02,2.721606E+01,-5.296175E-03,2.649893E+01,-1.005072E-01,2.658531E+01,-3.445891E-02,2.374410E+01,1.232443E-01,2.351130E+01,8.131710E-01,2.372337E+01,1.264604E-01,2.382142E+01,-9.625988E-02,2.383219E+01,1.162449E-01,2.565382E+01,2.439663E-01,2.368138E+01,-5.076751E-02
2.352697E+01,-2.212594E-02,2.781741E+01,-9.150456E-02,2.521536E+01,3.008303E-02,2.723892E+01,-1.055648E-02,2.652211E+01,-6.483438E-02,2.660952E+01,-6.580545E-02,2.376583E+01,5.621977E-02,2.353220E+01,7.939006E-01,2.374853E+01,1.653516E-01,2.384206E+01,-1.145021E-01,2.385430E+01,1.154780E-01,2.567697E+01,3.575171E-01,2.371163E+01,-5.934841E-02
2.354928E+01,-1.796831E-02,2.784008E+01,-8.516394E-02,2.523835E+01,-1.643893E-02,2.726247E+01,-4.951359E-03,2.654515E+01,-4.556103E-02,2.663196E+01,-2.907868E-02,2.378776E+01,1.157984E-01,2.355339E+01,7.495166E-01,2.377362E+01,1.703438E-01,2.386423E+01,-7.242458E-02,2.387538E+01,9.597567E-02,2.569963E+01,3.157155E-01,2.374397E+01,-3.223677E-02
2.357140E+01,3.703556E-02,2.786224E+01,-1.339057E-01,2.526161E+01,-5.979059E-02,2.728507E+01,2.401666E-02,2.656800E+01,9.808258E-03,2.665256E+01,-5.476269E-02,2.380973E+01,1.105646E-01,2.357499E+01,7.308604E-01,2.379894E+01,1.205652E-01,2.388505E+01,-3.611394E-02,2.389742E+01,7.665446E-02,2.572056E+01,3.213221E-01,2.377403E+01,7.673425E-04
